method,recovery_variant,budget,budget_fraction,direct_train_r2,direct_val_r2,fitv_train_r2,fitv_val_r2,learned_value_train_r2,learned_value_val_r2,mlp_train_r2,mlp_val_r2,fused_train_r2,fused_val_r2,recovery_train_r2,recovery_val_r2,recovery_gain_vs_direct,recovery_gain_vs_fitv,train_loss_initial,train_loss_final,fused_train_loss_initial,fused_train_loss_final,doc_index,text_file,layer,kv_head,query_group,selector
mlp_residual,ridge_value_recovery,64,0.125,0.461449,-0.0787982,0.61024,0.285568,0.633279,0.269943,0.689249,0.242623,0.721392,0.255718,0.61024,0.285568,0.364366,0,0.202762,0.0898017,0.150819,0.0805129,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,14,0,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.457958,-0.547143,0.652119,0.293768,0.686539,0.259094,0.732516,0.168575,0.751697,0.230372,0.652119,0.293768,0.840911,0,0.113616,0.0340837,0.0917885,0.0316395,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,14,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.432547,-0.666997,0.607225,0.0434529,0.645758,0.00226349,0.695485,-0.0311229,0.719376,0.0270824,0.607225,0.0434529,0.71045,0,0.114047,0.0363836,0.0846113,0.0335291,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,14,2,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.528428,-0.46129,0.683788,0.132122,0.701133,0.0992202,0.751613,0.0662056,0.77668,0.0428084,0.683788,0.132122,0.593411,0,0.20551,0.0869512,0.158225,0.0781765,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,14,3,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.319601,-1.42601,0.477672,-0.222537,0.508065,-0.292431,0.603672,-0.414248,0.633592,-0.368596,0.477672,-0.222537,1.20347,0,0.159218,0.0719241,0.131618,0.0664942,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,14,4,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.533014,-0.278964,0.641734,0.220177,0.665308,0.184981,0.710609,0.138856,0.721487,0.13977,0.641734,0.220177,0.499141,0,0.144133,0.0685691,0.12746,0.0659915,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,14,5,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.384333,-0.0980111,0.4714,0.162761,0.48482,0.142212,0.554708,0.11798,0.620347,0.075604,0.4714,0.162761,0.260772,0,0.330377,0.207171,0.283222,0.176633,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,14,6,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.14688,-0.36208,0.390291,-0.0227396,0.398297,-0.0532813,0.46223,-0.098521,0.573752,-0.178635,0.390291,-0.0227396,0.33934,0,0.530615,0.307308,0.383949,0.243579,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,14,7,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.529882,-0.277886,0.698909,0.182921,0.718372,0.168652,0.77065,0.13351,0.797459,0.132773,0.698909,0.182921,0.460807,0,0.21142,0.0839991,0.148236,0.0741801,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,14,0,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.471771,-0.732808,0.719078,0.171615,0.750946,0.142415,0.79571,0.0606414,0.802538,0.0975986,0.719078,0.171615,0.904422,0,0.114407,0.0297228,0.0857576,0.0287295,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,14,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.510606,-0.622886,0.689232,0.109228,0.719708,0.0756565,0.751617,0.0172174,0.771788,0.067162,0.689232,0.109228,0.732113,0,0.12769,0.0368724,0.0858739,0.033878,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,14,2,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.541305,-0.463423,0.709127,0.110262,0.725607,0.0794873,0.77836,-0.0206029,0.810909,-0.0363922,0.709127,0.110262,0.573686,0,0.228607,0.0921346,0.16702,0.0786042,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,14,3,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.272571,-1.17232,0.471664,-0.14112,0.497929,-0.183409,0.605197,-0.3732,0.644919,-0.355036,0.471664,-0.14112,1.0312,0,0.184601,0.0821495,0.15771,0.0738842,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,14,4,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.583531,-0.173895,0.713672,0.271013,0.735011,0.246466,0.76828,0.191564,0.79072,0.194299,0.713672,0.271013,0.444908,0,0.154574,0.0595633,0.108929,0.0537952,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,14,5,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.375536,-0.150672,0.481471,0.104654,0.493734,0.0875835,0.567321,0.0292566,0.62835,-0.0090971,0.481471,0.104654,0.255326,0,0.374563,0.23525,0.323553,0.202068,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,14,6,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.20365,-0.336261,0.465571,-0.025714,0.47438,-0.0588417,0.519494,-0.101604,0.587449,-0.139935,0.465571,-0.025714,0.310547,0,0.501811,0.282762,0.363381,0.242772,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,14,7,2,highest
