0, 23551, 81920, 100
1, 65139, 81920, 0
2, 16625, 81920, 100
3, 72415, 81920, 53
4, 11317, 81920, 100
5, 25132, 81920, 63
6, 17497, 81920, 91
7, 80173, 81920, 0
