method,recovery_variant,budget,budget_fraction,direct_train_r2,direct_val_r2,fitv_train_r2,fitv_val_r2,learned_value_train_r2,learned_value_val_r2,mlp_train_r2,mlp_val_r2,fused_train_r2,fused_val_r2,recovery_train_r2,recovery_val_r2,recovery_gain_vs_direct,recovery_gain_vs_fitv,train_loss_initial,train_loss_final,fused_train_loss_initial,fused_train_loss_final,doc_index,text_file,layer,kv_head,query_group,selector
mlp_residual,ridge_value_recovery,64,0.125,0.654344,0.00822604,0.77607,0.393822,0.790711,0.385227,0.842733,0.33895,0.872141,0.332749,0.77607,0.393822,0.385596,0,0.363922,0.148663,0.252123,0.120864,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,18,0,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.575751,0.0451999,0.682707,0.321706,0.693351,0.318486,0.7575,0.315509,0.800376,0.319442,0.682707,0.321706,0.276506,0,0.853954,0.477076,0.662902,0.392725,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,18,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.295866,-0.594577,0.54148,0.0373258,0.55131,0.017956,0.600718,-0.0464642,0.689192,-0.0949736,0.54148,0.0373258,0.631903,0,1.07942,0.584988,0.711507,0.455364,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,18,2,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.352471,-0.302774,0.624856,0.0198932,0.63675,0.0144291,0.675064,-0.0198061,0.74497,-0.0288763,0.624856,0.0198932,0.322668,0,1.03912,0.50353,0.621745,0.395202,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,18,3,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.290332,-0.348916,0.539851,-0.0228763,0.549866,-0.0323364,0.609805,-0.0618253,0.688922,-0.138582,0.539851,-0.0228763,0.32604,0,0.95363,0.504039,0.634172,0.401838,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,18,4,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.486226,-0.209755,0.650485,0.151025,0.664339,0.141238,0.718927,0.0973369,0.760362,0.0936503,0.650485,0.151025,0.360779,0,0.685892,0.352005,0.482541,0.300114,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,18,5,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.525844,-0.173261,0.649904,0.216915,0.676443,0.210633,0.726436,0.165772,0.7518,0.178188,0.649904,0.216915,0.390176,0,0.270144,0.129917,0.207575,0.117871,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,18,6,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.402194,-0.338364,0.582767,-0.0538616,0.594128,-0.0613705,0.653849,-0.0665703,0.714567,-0.0966568,0.582767,-0.0538616,0.284502,0,0.847256,0.456622,0.593183,0.376527,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,18,7,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.654639,0.00424802,0.774893,0.476711,0.788993,0.469737,0.832461,0.40831,0.858021,0.404645,0.774893,0.476711,0.472463,0,0.39045,0.166922,0.264423,0.141456,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,18,0,2,highest
mlp_residual,fused_residual,64,0.125,0.611915,0.0655659,0.742497,0.339878,0.751339,0.339641,0.78777,0.328616,0.833507,0.343364,0.833507,0.343364,0.277798,0.0034858,0.973101,0.511443,0.661022,0.401225,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,18,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.368514,-0.43812,0.595579,0.0635885,0.603467,0.0457284,0.640518,-0.0272794,0.720698,-0.0878863,0.595579,0.0635885,0.501709,0,1.23709,0.670562,0.798424,0.520997,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,18,2,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.436982,-0.484839,0.63868,-0.108975,0.651878,-0.119969,0.711969,-0.179029,0.77137,-0.195671,0.63868,-0.108975,0.375864,0,0.870994,0.430393,0.587135,0.341633,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,18,3,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.289001,-0.408875,0.544121,-0.0831302,0.553616,-0.0961255,0.608375,-0.159683,0.692215,-0.239852,0.544121,-0.0831302,0.325745,0,0.995858,0.528885,0.662347,0.41566,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,18,4,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.563323,-0.250463,0.714618,0.113578,0.72612,0.10267,0.764318,0.0601755,0.806008,0.0623365,0.714618,0.113578,0.364041,0,0.734293,0.372621,0.489056,0.306707,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,18,5,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.598036,-0.0765109,0.733621,0.243816,0.756014,0.242977,0.80042,0.215467,0.821352,0.229512,0.733621,0.243816,0.320327,0,0.278456,0.114591,0.202417,0.102572,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,18,6,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.418539,-0.402046,0.604701,-0.0709203,0.6142,-0.0780849,0.670128,-0.0919315,0.743149,-0.188012,0.604701,-0.0709203,0.331126,0,0.948305,0.515836,0.671113,0.401649,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,18,7,2,highest
