0, 27820, 81920, 100
1, 65139, 81920, 0
2, 68205, 81920, 0
3, 11752, 81920, 0
4, 54343, 81920, 0
5, 79761, 81920, 0
6, 60264, 81920, 0
7, 80173, 81920, 0
