threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.962,0,0,full,1536,1,1,,,not_target_layer
0.962,0,1,full,1536,1,1,,,not_target_layer
0.962,0,2,full,1536,1,1,,,not_target_layer
0.962,0,3,full,1536,1,1,,,not_target_layer
0.962,0,4,full,1536,1,1,,,not_target_layer
0.962,0,5,full,1536,1,1,,,not_target_layer
0.962,0,6,full,1536,1,1,,,not_target_layer
0.962,0,7,full,1536,1,1,,,not_target_layer
0.962,1,0,full,1536,1,1,,,not_target_layer
0.962,1,1,full,1536,1,1,,,not_target_layer
0.962,1,2,full,1536,1,1,,,not_target_layer
0.962,1,3,full,1536,1,1,,,not_target_layer
0.962,1,4,full,1536,1,1,,,not_target_layer
0.962,1,5,full,1536,1,1,,,not_target_layer
0.962,1,6,full,1536,1,1,,,not_target_layer
0.962,1,7,full,1536,1,1,,,not_target_layer
0.962,2,0,full,1536,1,1,,,not_target_layer
0.962,2,1,full,1536,1,1,,,not_target_layer
0.962,2,2,full,1536,1,1,,,not_target_layer
0.962,2,3,full,1536,1,1,,,not_target_layer
0.962,2,4,full,1536,1,1,,,not_target_layer
0.962,2,5,full,1536,1,1,,,not_target_layer
0.962,2,6,full,1536,1,1,,,not_target_layer
0.962,2,7,full,1536,1,1,,,not_target_layer
0.962,3,0,full,1536,1,1,,,not_target_layer
0.962,3,1,full,1536,1,1,,,not_target_layer
0.962,3,2,full,1536,1,1,,,not_target_layer
0.962,3,3,full,1536,1,1,,,not_target_layer
0.962,3,4,full,1536,1,1,,,not_target_layer
0.962,3,5,full,1536,1,1,,,not_target_layer
0.962,3,6,full,1536,1,1,,,not_target_layer
0.962,3,7,full,1536,1,1,,,not_target_layer
0.962,4,0,full,1536,1,1,,,not_target_layer
0.962,4,1,full,1536,1,1,,,not_target_layer
0.962,4,2,full,1536,1,1,,,not_target_layer
0.962,4,3,full,1536,1,1,,,not_target_layer
0.962,4,4,full,1536,1,1,,,not_target_layer
0.962,4,5,full,1536,1,1,,,not_target_layer
0.962,4,6,full,1536,1,1,,,not_target_layer
0.962,4,7,full,1536,1,1,,,not_target_layer
0.962,5,0,full,1536,1,1,,,not_target_layer
0.962,5,1,full,1536,1,1,,,not_target_layer
0.962,5,2,full,1536,1,1,,,not_target_layer
0.962,5,3,full,1536,1,1,,,not_target_layer
0.962,5,4,full,1536,1,1,,,not_target_layer
0.962,5,5,full,1536,1,1,,,not_target_layer
0.962,5,6,full,1536,1,1,,,not_target_layer
0.962,5,7,full,1536,1,1,,,not_target_layer
0.962,6,0,full,1536,1,1,,,not_target_layer
0.962,6,1,full,1536,1,1,,,not_target_layer
0.962,6,2,full,1536,1,1,,,not_target_layer
0.962,6,3,full,1536,1,1,,,not_target_layer
0.962,6,4,full,1536,1,1,,,not_target_layer
0.962,6,5,full,1536,1,1,,,not_target_layer
0.962,6,6,full,1536,1,1,,,not_target_layer
0.962,6,7,full,1536,1,1,,,not_target_layer
0.962,7,0,full,1536,1,1,,,not_target_layer
0.962,7,1,full,1536,1,1,,,not_target_layer
0.962,7,2,full,1536,1,1,,,not_target_layer
0.962,7,3,full,1536,1,1,,,not_target_layer
0.962,7,4,full,1536,1,1,,,not_target_layer
0.962,7,5,full,1536,1,1,,,not_target_layer
0.962,7,6,full,1536,1,1,,,not_target_layer
0.962,7,7,full,1536,1,1,,,not_target_layer
0.962,8,0,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,8,1,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,8,2,full,1536,1,1,,,not_target_layer
0.962,8,3,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,8,4,full,1536,1,1,,,not_target_layer
0.962,8,5,full,1536,1,1,,,not_target_layer
0.962,8,6,full,1536,1,1,,,not_target_layer
0.962,8,7,full,1536,1,1,,,not_target_layer
0.962,9,0,full,1536,1,1,,,not_target_layer
0.962,9,1,full,1536,1,1,,,not_target_layer
0.962,9,2,full,1536,1,1,,,not_target_layer
0.962,9,3,full,1536,1,1,,,not_target_layer
0.962,9,4,full,1536,1,1,,,not_target_layer
0.962,9,5,full,1536,1,1,,,not_target_layer
0.962,9,6,full,1536,1,1,,,not_target_layer
0.962,9,7,full,1536,1,1,,,not_target_layer
0.962,10,0,full,1536,1,1,,,not_target_layer
0.962,10,1,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,10,2,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,10,3,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,10,4,full,1536,1,1,,,not_target_layer
0.962,10,5,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,10,6,full,1536,1,1,,,not_target_layer
0.962,10,7,full,1536,1,1,,,not_target_layer
0.962,11,0,full,1536,1,1,,,not_target_layer
0.962,11,1,full,1536,1,1,,,not_target_layer
0.962,11,2,full,1536,1,1,,,not_target_layer
0.962,11,3,full,1536,1,1,,,not_target_layer
0.962,11,4,full,1536,1,1,,,not_target_layer
0.962,11,5,full,1536,1,1,,,not_target_layer
0.962,11,6,full,1536,1,1,,,not_target_layer
0.962,11,7,full,1536,1,1,,,not_target_layer
0.962,12,0,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,12,1,full,1536,1,1,,,not_target_layer
0.962,12,2,full,1536,1,1,,,not_target_layer
0.962,12,3,full,1536,1,1,,,not_target_layer
0.962,12,4,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,12,5,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,12,6,full,1536,1,1,,,not_target_layer
0.962,12,7,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,13,0,full,1536,1,1,,,not_target_layer
0.962,13,1,full,1536,1,1,,,not_target_layer
0.962,13,2,full,1536,1,1,,,not_target_layer
0.962,13,3,full,1536,1,1,,,not_target_layer
0.962,13,4,full,1536,1,1,,,not_target_layer
0.962,13,5,full,1536,1,1,,,not_target_layer
0.962,13,6,full,1536,1,1,,,not_target_layer
0.962,13,7,full,1536,1,1,,,not_target_layer
0.962,14,0,full,1536,1,1,,,not_target_layer
0.962,14,1,full,1536,1,1,,,not_target_layer
0.962,14,2,full,1536,1,1,,,not_target_layer
0.962,14,3,full,1536,1,1,,,not_target_layer
0.962,14,4,full,1536,1,1,,,not_target_layer
0.962,14,5,full,1536,1,1,,,not_target_layer
0.962,14,6,full,1536,1,1,,,not_target_layer
0.962,14,7,full,1536,1,1,,,not_target_layer
0.962,15,0,full,1536,1,1,,,not_target_layer
0.962,15,1,full,1536,1,1,,,not_target_layer
0.962,15,2,full,1536,1,1,,,not_target_layer
0.962,15,3,full,1536,1,1,,,not_target_layer
0.962,15,4,full,1536,1,1,,,not_target_layer
0.962,15,5,full,1536,1,1,,,not_target_layer
0.962,15,6,full,1536,1,1,,,not_target_layer
0.962,15,7,full,1536,1,1,,,not_target_layer
0.962,16,0,full,1536,1,1,,,not_target_layer
0.962,16,1,full,1536,1,1,,,not_target_layer
0.962,16,2,full,1536,1,1,,,not_target_layer
0.962,16,3,full,1536,1,1,,,not_target_layer
0.962,16,4,full,1536,1,1,,,not_target_layer
0.962,16,5,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,16,6,full,1536,1,1,,,not_target_layer
0.962,16,7,full,1536,1,1,,,not_target_layer
0.962,17,0,full,1536,1,1,,,not_target_layer
0.962,17,1,full,1536,1,1,,,not_target_layer
0.962,17,2,full,1536,1,1,,,not_target_layer
0.962,17,3,full,1536,1,1,,,not_target_layer
0.962,17,4,full,1536,1,1,,,not_target_layer
0.962,17,5,full,1536,1,1,,,not_target_layer
0.962,17,6,full,1536,1,1,,,not_target_layer
0.962,17,7,full,1536,1,1,,,not_target_layer
0.962,18,0,full,1536,1,1,,,not_target_layer
0.962,18,1,full,1536,1,1,,,not_target_layer
0.962,18,2,full,1536,1,1,,,not_target_layer
0.962,18,3,full,1536,1,1,,,not_target_layer
0.962,18,4,full,1536,1,1,,,not_target_layer
0.962,18,5,full,1536,1,1,,,not_target_layer
0.962,18,6,full,1536,1,1,,,not_target_layer
0.962,18,7,full,1536,1,1,,,not_target_layer
0.962,19,0,full,1536,1,1,,,not_target_layer
0.962,19,1,full,1536,1,1,,,not_target_layer
0.962,19,2,full,1536,1,1,,,not_target_layer
0.962,19,3,full,1536,1,1,,,not_target_layer
0.962,19,4,full,1536,1,1,,,not_target_layer
0.962,19,5,full,1536,1,1,,,not_target_layer
0.962,19,6,full,1536,1,1,,,not_target_layer
0.962,19,7,full,1536,1,1,,,not_target_layer
0.962,20,0,full,1536,1,1,,,not_target_layer
0.962,20,1,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,20,2,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,20,3,full,1536,1,1,,,not_target_layer
0.962,20,4,full,1536,1,1,,,not_target_layer
0.962,20,5,full,1536,1,1,,,not_target_layer
0.962,20,6,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,20,7,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,21,0,full,1536,1,1,,,not_target_layer
0.962,21,1,full,1536,1,1,,,not_target_layer
0.962,21,2,full,1536,1,1,,,not_target_layer
0.962,21,3,full,1536,1,1,,,not_target_layer
0.962,21,4,full,1536,1,1,,,not_target_layer
0.962,21,5,full,1536,1,1,,,not_target_layer
0.962,21,6,full,1536,1,1,,,not_target_layer
0.962,21,7,full,1536,1,1,,,not_target_layer
0.962,22,0,full,1536,1,1,,,not_target_layer
0.962,22,1,full,1536,1,1,,,not_target_layer
0.962,22,2,full,1536,1,1,,,not_target_layer
0.962,22,3,full,1536,1,1,,,not_target_layer
0.962,22,4,full,1536,1,1,,,not_target_layer
0.962,22,5,full,1536,1,1,,,not_target_layer
0.962,22,6,full,1536,1,1,,,not_target_layer
0.962,22,7,full,1536,1,1,,,not_target_layer
0.962,23,0,full,1536,1,1,,,not_target_layer
0.962,23,1,full,1536,1,1,,,not_target_layer
0.962,23,2,full,1536,1,1,,,not_target_layer
0.962,23,3,full,1536,1,1,,,not_target_layer
0.962,23,4,full,1536,1,1,,,not_target_layer
0.962,23,5,full,1536,1,1,,,not_target_layer
0.962,23,6,full,1536,1,1,,,not_target_layer
0.962,23,7,full,1536,1,1,,,not_target_layer
0.962,24,0,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,24,1,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,24,2,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,24,3,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,24,4,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,24,5,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,24,6,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,24,7,compact,768,0.5,0,,,23-head safe frontier plus candidate 10:1 at 50% per-head budget.
0.962,25,0,full,1536,1,1,,,not_target_layer
0.962,25,1,full,1536,1,1,,,not_target_layer
0.962,25,2,full,1536,1,1,,,not_target_layer
0.962,25,3,full,1536,1,1,,,not_target_layer
0.962,25,4,full,1536,1,1,,,not_target_layer
0.962,25,5,full,1536,1,1,,,not_target_layer
0.962,25,6,full,1536,1,1,,,not_target_layer
0.962,25,7,full,1536,1,1,,,not_target_layer
0.962,26,0,full,1536,1,1,,,not_target_layer
0.962,26,1,full,1536,1,1,,,not_target_layer
0.962,26,2,full,1536,1,1,,,not_target_layer
0.962,26,3,full,1536,1,1,,,not_target_layer
0.962,26,4,full,1536,1,1,,,not_target_layer
0.962,26,5,full,1536,1,1,,,not_target_layer
0.962,26,6,full,1536,1,1,,,not_target_layer
0.962,26,7,full,1536,1,1,,,not_target_layer
0.962,27,0,full,1536,1,1,,,not_target_layer
0.962,27,1,full,1536,1,1,,,not_target_layer
0.962,27,2,full,1536,1,1,,,not_target_layer
0.962,27,3,full,1536,1,1,,,not_target_layer
0.962,27,4,full,1536,1,1,,,not_target_layer
0.962,27,5,full,1536,1,1,,,not_target_layer
0.962,27,6,full,1536,1,1,,,not_target_layer
0.962,27,7,full,1536,1,1,,,not_target_layer
