threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.952,20,4,full,1536,1,1,,,not_target_layer
0.952,20,5,full,1536,1,1,,,not_target_layer
0.952,20,6,full,1536,1,1,,,not_target_layer
0.952,20,7,compact,768,0.5,0,,,16-head safe frontier plus candidate 12:5 at 50% per-head budget.
0.952,21,0,full,1536,1,1,,,not_target_layer
0.952,21,1,full,1536,1,1,,,not_target_layer
0.952,21,2,full,1536,1,1,,,not_target_layer
0.952,21,3,full,1536,1,1,,,not_target_layer
0.952,21,4,full,1536,1,1,,,not_target_layer
0.952,21,5,full,1536,1,1,,,not_target_layer
0.952,21,6,full,1536,1,1,,,not_target_layer
0.952,21,7,full,1536,1,1,,,not_target_layer
0.952,22,0,full,1536,1,1,,,not_target_layer
0.952,22,1,full,1536,1,1,,,not_target_layer
0.952,22,2,full,1536,1,1,,,not_target_layer
0.952,22,3,full,1536,1,1,,,not_target_layer
0.952,22,4,full,1536,1,1,,,not_target_layer
0.952,22,5,full,1536,1,1,,,not_target_layer
0.952,22,6,full,1536,1,1,,,not_target_layer
0.952,22,7,full,1536,1,1,,,not_target_layer
0.952,23,0,full,1536,1,1,,,not_target_layer
0.952,23,1,full,1536,1,1,,,not_target_layer
0.952,23,2,full,1536,1,1,,,not_target_layer
0.952,23,3,full,1536,1,1,,,not_target_layer
0.952,23,4,full,1536,1,1,,,not_target_layer
0.952,23,5,full,1536,1,1,,,not_target_layer
0.952,23,6,full,1536,1,1,,,not_target_layer
0.952,23,7,full,1536,1,1,,,not_target_layer
0.952,24,0,compact,768,0.5,0,,,16-head safe frontier plus candidate 12:5 at 50% per-head budget.
0.952,24,1,compact,768,0.5,0,,,16-head safe frontier plus candidate 12:5 at 50% per-head budget.
0.952,24,2,compact,768,0.5,0,,,16-head safe frontier plus candidate 12:5 at 50% per-head budget.
0.952,24,3,compact,768,0.5,0,,,16-head safe frontier plus candidate 12:5 at 50% per-head budget.
0.952,24,4,compact,768,0.5,0,,,16-head safe frontier plus candidate 12:5 at 50% per-head budget.
0.952,24,5,compact,768,0.5,0,,,16-head safe frontier plus candidate 12:5 at 50% per-head budget.
0.952,24,6,compact,768,0.5,0,,,16-head safe frontier plus candidate 12:5 at 50% per-head budget.
0.952,24,7,compact,768,0.5,0,,,16-head safe frontier plus candidate 12:5 at 50% per-head budget.
0.952,25,0,full,1536,1,1,,,not_target_layer
0.952,25,1,full,1536,1,1,,,not_target_layer
0.952,25,2,full,1536,1,1,,,not_target_layer
0.952,25,3,full,1536,1,1,,,not_target_layer
0.952,25,4,full,1536,1,1,,,not_target_layer
0.952,25,5,full,1536,1,1,,,not_target_layer
0.952,25,6,full,1536,1,1,,,not_target_layer
0.952,25,7,full,1536,1,1,,,not_target_layer
0.952,26,0,full,1536,1,1,,,not_target_layer
0.952,26,1,full,1536,1,1,,,not_target_layer
0.952,26,2,full,1536,1,1,,,not_target_layer
0.952,26,3,full,1536,1,1,,,not_target_layer
0.952,26,4,full,1536,1,1,,,not_target_layer
0.952,26,5,full,1536,1,1,,,not_target_layer
0.952,26,6,full,1536,1,1,,,not_target_layer
0.952,26,7,full,1536,1,1,,,not_target_layer
0.952,27,0,full,1536,1,1,,,not_target_layer
0.952,27,1,full,1536,1,1,,,not_target_layer
0.952,27,2,full,1536,1,1,,,not_target_layer
0.952,27,3,full,1536,1,1,,,not_target_layer
0.952,27,4,full,1536,1,1,,,not_target_layer
0.952,27,5,full,1536,1,1,,,not_target_layer
0.952,27,6,full,1536,1,1,,,not_target_layer
0.952,27,7,full,1536,1,1,,,not_target_layer
