threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.946,0,0,full,1536,1,1,,,not_target_layer
0.946,0,1,full,1536,1,1,,,not_target_layer
0.946,0,2,full,1536,1,1,,,not_target_layer
0.946,0,3,full,1536,1,1,,,not_target_layer
0.946,0,4,full,1536,1,1,,,not_target_layer
0.946,0,5,full,1536,1,1,,,not_target_layer
0.946,0,6,full,1536,1,1,,,not_target_layer
0.946,0,7,full,1536,1,1,,,not_target_layer
0.946,1,0,full,1536,1,1,,,not_target_layer
0.946,1,1,full,1536,1,1,,,not_target_layer
0.946,1,2,full,1536,1,1,,,not_target_layer
0.946,1,3,full,1536,1,1,,,not_target_layer
0.946,1,4,full,1536,1,1,,,not_target_layer
0.946,1,5,full,1536,1,1,,,not_target_layer
0.946,1,6,full,1536,1,1,,,not_target_layer
0.946,1,7,full,1536,1,1,,,not_target_layer
0.946,2,0,full,1536,1,1,,,not_target_layer
0.946,2,1,full,1536,1,1,,,not_target_layer
0.946,2,2,full,1536,1,1,,,not_target_layer
0.946,2,3,full,1536,1,1,,,not_target_layer
0.946,2,4,full,1536,1,1,,,not_target_layer
0.946,2,5,full,1536,1,1,,,not_target_layer
0.946,2,6,full,1536,1,1,,,not_target_layer
0.946,2,7,full,1536,1,1,,,not_target_layer
0.946,3,0,full,1536,1,1,,,not_target_layer
0.946,3,1,full,1536,1,1,,,not_target_layer
0.946,3,2,full,1536,1,1,,,not_target_layer
0.946,3,3,full,1536,1,1,,,not_target_layer
0.946,3,4,full,1536,1,1,,,not_target_layer
0.946,3,5,full,1536,1,1,,,not_target_layer
0.946,3,6,full,1536,1,1,,,not_target_layer
0.946,3,7,full,1536,1,1,,,not_target_layer
0.946,4,0,full,1536,1,1,,,not_target_layer
0.946,4,1,full,1536,1,1,,,not_target_layer
0.946,4,2,full,1536,1,1,,,not_target_layer
0.946,4,3,full,1536,1,1,,,not_target_layer
0.946,4,4,full,1536,1,1,,,not_target_layer
0.946,4,5,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 4:5 at 50% per-head budget."
0.946,4,6,full,1536,1,1,,,not_target_layer
0.946,4,7,full,1536,1,1,,,not_target_layer
0.946,5,0,full,1536,1,1,,,not_target_layer
0.946,5,1,full,1536,1,1,,,not_target_layer
0.946,5,2,full,1536,1,1,,,not_target_layer
0.946,5,3,full,1536,1,1,,,not_target_layer
0.946,5,4,full,1536,1,1,,,not_target_layer
0.946,5,5,full,1536,1,1,,,not_target_layer
0.946,5,6,full,1536,1,1,,,not_target_layer
0.946,5,7,full,1536,1,1,,,not_target_layer
0.946,6,0,full,1536,1,1,,,not_target_layer
0.946,6,1,full,1536,1,1,,,not_target_layer
0.946,6,2,full,1536,1,1,,,not_target_layer
0.946,6,3,full,1536,1,1,,,not_target_layer
0.946,6,4,full,1536,1,1,,,not_target_layer
0.946,6,5,full,1536,1,1,,,not_target_layer
0.946,6,6,full,1536,1,1,,,not_target_layer
0.946,6,7,full,1536,1,1,,,not_target_layer
0.946,7,0,full,1536,1,1,,,not_target_layer
0.946,7,1,full,1536,1,1,,,not_target_layer
0.946,7,2,full,1536,1,1,,,not_target_layer
0.946,7,3,full,1536,1,1,,,not_target_layer
0.946,7,4,full,1536,1,1,,,not_target_layer
0.946,7,5,full,1536,1,1,,,not_target_layer
0.946,7,6,full,1536,1,1,,,not_target_layer
0.946,7,7,full,1536,1,1,,,not_target_layer
0.946,8,0,full,1536,1,1,,,not_target_layer
0.946,8,1,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 4:5 at 50% per-head budget."
0.946,8,2,full,1536,1,1,,,not_target_layer
0.946,8,3,full,1536,1,1,,,not_target_layer
0.946,8,4,full,1536,1,1,,,not_target_layer
0.946,8,5,full,1536,1,1,,,not_target_layer
0.946,8,6,full,1536,1,1,,,not_target_layer
0.946,8,7,full,1536,1,1,,,not_target_layer
0.946,9,0,full,1536,1,1,,,not_target_layer
0.946,9,1,full,1536,1,1,,,not_target_layer
0.946,9,2,full,1536,1,1,,,not_target_layer
0.946,9,3,full,1536,1,1,,,not_target_layer
0.946,9,4,full,1536,1,1,,,not_target_layer
0.946,9,5,full,1536,1,1,,,not_target_layer
0.946,9,6,full,1536,1,1,,,not_target_layer
0.946,9,7,full,1536,1,1,,,not_target_layer
0.946,10,0,full,1536,1,1,,,not_target_layer
0.946,10,1,full,1536,1,1,,,not_target_layer
0.946,10,2,full,1536,1,1,,,not_target_layer
0.946,10,3,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 4:5 at 50% per-head budget."
0.946,10,4,full,1536,1,1,,,not_target_layer
0.946,10,5,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 4:5 at 50% per-head budget."
0.946,10,6,full,1536,1,1,,,not_target_layer
0.946,10,7,full,1536,1,1,,,not_target_layer
0.946,11,0,full,1536,1,1,,,not_target_layer
0.946,11,1,full,1536,1,1,,,not_target_layer
0.946,11,2,full,1536,1,1,,,not_target_layer
0.946,11,3,full,1536,1,1,,,not_target_layer
0.946,11,4,full,1536,1,1,,,not_target_layer
0.946,11,5,full,1536,1,1,,,not_target_layer
0.946,11,6,full,1536,1,1,,,not_target_layer
0.946,11,7,full,1536,1,1,,,not_target_layer
0.946,12,0,full,1536,1,1,,,not_target_layer
0.946,12,1,full,1536,1,1,,,not_target_layer
0.946,12,2,full,1536,1,1,,,not_target_layer
0.946,12,3,full,1536,1,1,,,not_target_layer
0.946,12,4,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 4:5 at 50% per-head budget."
0.946,12,5,full,1536,1,1,,,not_target_layer
0.946,12,6,full,1536,1,1,,,not_target_layer
0.946,12,7,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 4:5 at 50% per-head budget."
0.946,13,0,full,1536,1,1,,,not_target_layer
0.946,13,1,full,1536,1,1,,,not_target_layer
0.946,13,2,full,1536,1,1,,,not_target_layer
0.946,13,3,full,1536,1,1,,,not_target_layer
0.946,13,4,full,1536,1,1,,,not_target_layer
0.946,13,5,full,1536,1,1,,,not_target_layer
0.946,13,6,full,1536,1,1,,,not_target_layer
0.946,13,7,full,1536,1,1,,,not_target_layer
0.946,14,0,full,1536,1,1,,,not_target_layer
0.946,14,1,full,1536,1,1,,,not_target_layer
0.946,14,2,full,1536,1,1,,,not_target_layer
0.946,14,3,full,1536,1,1,,,not_target_layer
0.946,14,4,full,1536,1,1,,,not_target_layer
0.946,14,5,full,1536,1,1,,,not_target_layer
0.946,14,6,full,1536,1,1,,,not_target_layer
0.946,14,7,full,1536,1,1,,,not_target_layer
0.946,15,0,full,1536,1,1,,,not_target_layer
0.946,15,1,full,1536,1,1,,,not_target_layer
0.946,15,2,full,1536,1,1,,,not_target_layer
0.946,15,3,full,1536,1,1,,,not_target_layer
0.946,15,4,full,1536,1,1,,,not_target_layer
0.946,15,5,full,1536,1,1,,,not_target_layer
0.946,15,6,full,1536,1,1,,,not_target_layer
0.946,15,7,full,1536,1,1,,,not_target_layer
0.946,16,0,full,1536,1,1,,,not_target_layer
0.946,16,1,full,1536,1,1,,,not_target_layer
0.946,16,2,full,1536,1,1,,,not_target_layer
0.946,16,3,full,1536,1,1,,,not_target_layer
0.946,16,4,full,1536,1,1,,,not_target_layer
0.946,16,5,full,1536,1,1,,,not_target_layer
0.946,16,6,full,1536,1,1,,,not_target_layer
0.946,16,7,full,1536,1,1,,,not_target_layer
0.946,17,0,full,1536,1,1,,,not_target_layer
0.946,17,1,full,1536,1,1,,,not_target_layer
0.946,17,2,full,1536,1,1,,,not_target_layer
0.946,17,3,full,1536,1,1,,,not_target_layer
0.946,17,4,full,1536,1,1,,,not_target_layer
0.946,17,5,full,1536,1,1,,,not_target_layer
0.946,17,6,full,1536,1,1,,,not_target_layer
0.946,17,7,full,1536,1,1,,,not_target_layer
0.946,18,0,full,1536,1,1,,,not_target_layer
0.946,18,1,full,1536,1,1,,,not_target_layer
0.946,18,2,full,1536,1,1,,,not_target_layer
0.946,18,3,full,1536,1,1,,,not_target_layer
0.946,18,4,full,1536,1,1,,,not_target_layer
0.946,18,5,full,1536,1,1,,,not_target_layer
0.946,18,6,full,1536,1,1,,,not_target_layer
0.946,18,7,full,1536,1,1,,,not_target_layer
0.946,19,0,full,1536,1,1,,,not_target_layer
0.946,19,1,full,1536,1,1,,,not_target_layer
0.946,19,2,full,1536,1,1,,,not_target_layer
0.946,19,3,full,1536,1,1,,,not_target_layer
0.946,19,4,full,1536,1,1,,,not_target_layer
0.946,19,5,full,1536,1,1,,,not_target_layer
0.946,19,6,full,1536,1,1,,,not_target_layer
0.946,19,7,full,1536,1,1,,,not_target_layer
0.946,20,0,full,1536,1,1,,,not_target_layer
0.946,20,1,full,1536,1,1,,,not_target_layer
0.946,20,2,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 4:5 at 50% per-head budget."
0.946,20,3,full,1536,1,1,,,not_target_layer
0.946,20,4,full,1536,1,1,,,not_target_layer
0.946,20,5,full,1536,1,1,,,not_target_layer
0.946,20,6,full,1536,1,1,,,not_target_layer
0.946,20,7,full,1536,1,1,,,not_target_layer
0.946,21,0,full,1536,1,1,,,not_target_layer
0.946,21,1,full,1536,1,1,,,not_target_layer
0.946,21,2,full,1536,1,1,,,not_target_layer
0.946,21,3,full,1536,1,1,,,not_target_layer
0.946,21,4,full,1536,1,1,,,not_target_layer
0.946,21,5,full,1536,1,1,,,not_target_layer
0.946,21,6,full,1536,1,1,,,not_target_layer
0.946,21,7,full,1536,1,1,,,not_target_layer
0.946,22,0,full,1536,1,1,,,not_target_layer
0.946,22,1,full,1536,1,1,,,not_target_layer
0.946,22,2,full,1536,1,1,,,not_target_layer
0.946,22,3,full,1536,1,1,,,not_target_layer
0.946,22,4,full,1536,1,1,,,not_target_layer
0.946,22,5,full,1536,1,1,,,not_target_layer
0.946,22,6,full,1536,1,1,,,not_target_layer
0.946,22,7,full,1536,1,1,,,not_target_layer
0.946,23,0,full,1536,1,1,,,not_target_layer
0.946,23,1,full,1536,1,1,,,not_target_layer
0.946,23,2,full,1536,1,1,,,not_target_layer
0.946,23,3,full,1536,1,1,,,not_target_layer
0.946,23,4,full,1536,1,1,,,not_target_layer
0.946,23,5,full,1536,1,1,,,not_target_layer
0.946,23,6,full,1536,1,1,,,not_target_layer
0.946,23,7,full,1536,1,1,,,not_target_layer
0.946,24,0,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 4:5 at 50% per-head budget."
0.946,24,1,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 4:5 at 50% per-head budget."
0.946,24,2,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 4:5 at 50% per-head budget."
0.946,24,3,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 4:5 at 50% per-head budget."
0.946,24,4,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 4:5 at 50% per-head budget."
0.946,24,5,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 4:5 at 50% per-head budget."
