method,recovery_variant,budget,budget_fraction,direct_train_r2,direct_val_r2,fitv_train_r2,fitv_val_r2,learned_value_train_r2,learned_value_val_r2,mlp_train_r2,mlp_val_r2,fused_train_r2,fused_val_r2,recovery_train_r2,recovery_val_r2,recovery_gain_vs_direct,recovery_gain_vs_fitv,train_loss_initial,train_loss_final,fused_train_loss_initial,fused_train_loss_final,doc_index,text_file,layer,kv_head,query_group,selector
mlp_residual,ridge_value_recovery,64,0.125,0.425735,-0.711022,0.625666,0.0434586,0.643701,0.0231932,0.710147,-0.0949569,0.763606,-0.119492,0.625666,0.0434586,0.754481,0,0.454903,0.208699,0.31119,0.170208,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,17,0,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.555437,-0.00301123,0.703578,0.240893,0.713512,0.23661,0.764607,0.207536,0.81887,0.217994,0.703578,0.240893,0.243905,0,0.934012,0.46401,0.624646,0.357045,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,17,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.368084,-0.218164,0.61077,0.00993723,0.621838,0.00229818,0.666551,-0.0387875,0.72769,-0.0627749,0.61077,0.00993723,0.228102,0,1.1346,0.564513,0.6943,0.461008,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,17,2,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.26541,-0.684341,0.492368,-0.156158,0.507585,-0.171263,0.589169,-0.192686,0.679874,-0.199943,0.492368,-0.156158,0.528183,0,0.841349,0.448807,0.593571,0.349717,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,17,3,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.603983,-0.14922,0.730096,0.266181,0.742914,0.259444,0.790341,0.239327,0.828962,0.243721,0.730096,0.266181,0.415401,0,0.44988,0.218039,0.321443,0.177874,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,17,4,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.529762,-0.11985,0.681623,0.251333,0.696302,0.241232,0.747455,0.196476,0.791753,0.152605,0.681623,0.251333,0.371183,0,0.435923,0.214921,0.311491,0.177222,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,17,5,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.580654,-0.0673,0.678146,0.213016,0.688872,0.206465,0.732453,0.182195,0.778206,0.170944,0.678146,0.213016,0.280316,0,0.775014,0.464684,0.606213,0.385219,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,17,6,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.314492,-0.428299,0.582639,-0.0675433,0.59652,-0.0798507,0.668088,-0.123912,0.731729,-0.20732,0.582639,-0.0675433,0.360756,0,0.752239,0.351494,0.48812,0.284099,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,17,7,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.436367,-0.609395,0.667197,0.0984174,0.683803,0.0906457,0.744662,-0.0542976,0.812693,-0.0439423,0.667197,0.0984174,0.707812,0,0.554366,0.227364,0.336575,0.166786,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,17,0,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.67249,0.00670278,0.781364,0.2743,0.790086,0.269456,0.831598,0.268007,0.871172,0.267951,0.781364,0.2743,0.267597,0,0.849247,0.410787,0.570212,0.314253,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,17,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.397595,-0.26333,0.655439,-0.00752258,0.666971,-0.00872457,0.707078,-0.0286329,0.771822,-0.0735723,0.655439,-0.00752258,0.255807,0,1.05175,0.492296,0.608945,0.383484,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,17,2,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.212432,-0.742364,0.465591,-0.113367,0.479401,-0.125899,0.576087,-0.203987,0.654324,-0.224163,0.465591,-0.113367,0.628997,0,1.02265,0.537316,0.72733,0.43815,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,17,3,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.583143,-0.165557,0.740028,0.246327,0.753578,0.240758,0.806624,0.213737,0.850987,0.223267,0.740028,0.246327,0.411884,0,0.473819,0.205194,0.305365,0.15812,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,17,4,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.516047,-0.273166,0.722584,0.22371,0.737742,0.210072,0.78319,0.124143,0.827155,0.13457,0.722584,0.22371,0.496876,0,0.436295,0.174196,0.268585,0.138872,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,17,5,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.574132,-0.133226,0.712716,0.200397,0.723909,0.192562,0.764991,0.153,0.808739,0.173274,0.712716,0.200397,0.333624,0,0.7556,0.386416,0.508977,0.314482,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,17,6,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.346113,-0.463923,0.59008,-0.144777,0.605225,-0.153975,0.680367,-0.192596,0.748782,-0.227916,0.59008,-0.144777,0.319146,0,0.710319,0.324144,0.471074,0.254764,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,17,7,2,highest
