threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.968,0,0,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,0,1,full,1536,1,1,,,not_target_layer
0.968,0,2,full,1536,1,1,,,not_target_layer
0.968,0,3,full,1536,1,1,,,not_target_layer
0.968,0,4,full,1536,1,1,,,not_target_layer
0.968,0,5,full,1536,1,1,,,not_target_layer
0.968,0,6,full,1536,1,1,,,not_target_layer
0.968,0,7,full,1536,1,1,,,not_target_layer
0.968,1,0,full,1536,1,1,,,not_target_layer
0.968,1,1,full,1536,1,1,,,not_target_layer
0.968,1,2,full,1536,1,1,,,not_target_layer
0.968,1,3,full,1536,1,1,,,not_target_layer
0.968,1,4,full,1536,1,1,,,not_target_layer
0.968,1,5,full,1536,1,1,,,not_target_layer
0.968,1,6,full,1536,1,1,,,not_target_layer
0.968,1,7,full,1536,1,1,,,not_target_layer
0.968,2,0,full,1536,1,1,,,not_target_layer
0.968,2,1,full,1536,1,1,,,not_target_layer
0.968,2,2,full,1536,1,1,,,not_target_layer
0.968,2,3,full,1536,1,1,,,not_target_layer
0.968,2,4,full,1536,1,1,,,not_target_layer
0.968,2,5,full,1536,1,1,,,not_target_layer
0.968,2,6,full,1536,1,1,,,not_target_layer
0.968,2,7,full,1536,1,1,,,not_target_layer
0.968,3,0,full,1536,1,1,,,not_target_layer
0.968,3,1,full,1536,1,1,,,not_target_layer
0.968,3,2,full,1536,1,1,,,not_target_layer
0.968,3,3,full,1536,1,1,,,not_target_layer
0.968,3,4,full,1536,1,1,,,not_target_layer
0.968,3,5,full,1536,1,1,,,not_target_layer
0.968,3,6,full,1536,1,1,,,not_target_layer
0.968,3,7,full,1536,1,1,,,not_target_layer
0.968,4,0,full,1536,1,1,,,not_target_layer
0.968,4,1,full,1536,1,1,,,not_target_layer
0.968,4,2,full,1536,1,1,,,not_target_layer
0.968,4,3,full,1536,1,1,,,not_target_layer
0.968,4,4,full,1536,1,1,,,not_target_layer
0.968,4,5,full,1536,1,1,,,not_target_layer
0.968,4,6,full,1536,1,1,,,not_target_layer
0.968,4,7,full,1536,1,1,,,not_target_layer
0.968,5,0,full,1536,1,1,,,not_target_layer
0.968,5,1,full,1536,1,1,,,not_target_layer
0.968,5,2,full,1536,1,1,,,not_target_layer
0.968,5,3,full,1536,1,1,,,not_target_layer
0.968,5,4,full,1536,1,1,,,not_target_layer
0.968,5,5,full,1536,1,1,,,not_target_layer
0.968,5,6,full,1536,1,1,,,not_target_layer
0.968,5,7,full,1536,1,1,,,not_target_layer
0.968,6,0,full,1536,1,1,,,not_target_layer
0.968,6,1,full,1536,1,1,,,not_target_layer
0.968,6,2,full,1536,1,1,,,not_target_layer
0.968,6,3,full,1536,1,1,,,not_target_layer
0.968,6,4,full,1536,1,1,,,not_target_layer
0.968,6,5,full,1536,1,1,,,not_target_layer
0.968,6,6,full,1536,1,1,,,not_target_layer
0.968,6,7,full,1536,1,1,,,not_target_layer
0.968,7,0,full,1536,1,1,,,not_target_layer
0.968,7,1,full,1536,1,1,,,not_target_layer
0.968,7,2,full,1536,1,1,,,not_target_layer
0.968,7,3,full,1536,1,1,,,not_target_layer
0.968,7,4,full,1536,1,1,,,not_target_layer
0.968,7,5,full,1536,1,1,,,not_target_layer
0.968,7,6,full,1536,1,1,,,not_target_layer
0.968,7,7,full,1536,1,1,,,not_target_layer
0.968,8,0,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,8,1,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,8,2,full,1536,1,1,,,not_target_layer
0.968,8,3,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,8,4,full,1536,1,1,,,not_target_layer
0.968,8,5,full,1536,1,1,,,not_target_layer
0.968,8,6,full,1536,1,1,,,not_target_layer
0.968,8,7,full,1536,1,1,,,not_target_layer
0.968,9,0,full,1536,1,1,,,not_target_layer
0.968,9,1,full,1536,1,1,,,not_target_layer
0.968,9,2,full,1536,1,1,,,not_target_layer
0.968,9,3,full,1536,1,1,,,not_target_layer
0.968,9,4,full,1536,1,1,,,not_target_layer
0.968,9,5,full,1536,1,1,,,not_target_layer
0.968,9,6,full,1536,1,1,,,not_target_layer
0.968,9,7,full,1536,1,1,,,not_target_layer
0.968,10,0,full,1536,1,1,,,not_target_layer
0.968,10,1,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,10,2,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,10,3,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,10,4,full,1536,1,1,,,not_target_layer
0.968,10,5,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,10,6,full,1536,1,1,,,not_target_layer
0.968,10,7,full,1536,1,1,,,not_target_layer
0.968,11,0,full,1536,1,1,,,not_target_layer
0.968,11,1,full,1536,1,1,,,not_target_layer
0.968,11,2,full,1536,1,1,,,not_target_layer
0.968,11,3,full,1536,1,1,,,not_target_layer
0.968,11,4,full,1536,1,1,,,not_target_layer
0.968,11,5,full,1536,1,1,,,not_target_layer
0.968,11,6,full,1536,1,1,,,not_target_layer
0.968,11,7,full,1536,1,1,,,not_target_layer
0.968,12,0,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,12,1,full,1536,1,1,,,not_target_layer
0.968,12,2,full,1536,1,1,,,not_target_layer
0.968,12,3,full,1536,1,1,,,not_target_layer
0.968,12,4,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,12,5,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,12,6,full,1536,1,1,,,not_target_layer
0.968,12,7,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,13,0,full,1536,1,1,,,not_target_layer
0.968,13,1,full,1536,1,1,,,not_target_layer
0.968,13,2,full,1536,1,1,,,not_target_layer
0.968,13,3,full,1536,1,1,,,not_target_layer
0.968,13,4,full,1536,1,1,,,not_target_layer
0.968,13,5,full,1536,1,1,,,not_target_layer
0.968,13,6,full,1536,1,1,,,not_target_layer
0.968,13,7,full,1536,1,1,,,not_target_layer
0.968,14,0,full,1536,1,1,,,not_target_layer
0.968,14,1,full,1536,1,1,,,not_target_layer
0.968,14,2,full,1536,1,1,,,not_target_layer
0.968,14,3,full,1536,1,1,,,not_target_layer
0.968,14,4,full,1536,1,1,,,not_target_layer
0.968,14,5,full,1536,1,1,,,not_target_layer
0.968,14,6,full,1536,1,1,,,not_target_layer
0.968,14,7,full,1536,1,1,,,not_target_layer
0.968,15,0,full,1536,1,1,,,not_target_layer
0.968,15,1,full,1536,1,1,,,not_target_layer
0.968,15,2,full,1536,1,1,,,not_target_layer
0.968,15,3,full,1536,1,1,,,not_target_layer
0.968,15,4,full,1536,1,1,,,not_target_layer
0.968,15,5,full,1536,1,1,,,not_target_layer
0.968,15,6,full,1536,1,1,,,not_target_layer
0.968,15,7,full,1536,1,1,,,not_target_layer
0.968,16,0,full,1536,1,1,,,not_target_layer
0.968,16,1,full,1536,1,1,,,not_target_layer
0.968,16,2,full,1536,1,1,,,not_target_layer
0.968,16,3,full,1536,1,1,,,not_target_layer
0.968,16,4,full,1536,1,1,,,not_target_layer
0.968,16,5,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,16,6,full,1536,1,1,,,not_target_layer
0.968,16,7,full,1536,1,1,,,not_target_layer
0.968,17,0,full,1536,1,1,,,not_target_layer
0.968,17,1,full,1536,1,1,,,not_target_layer
0.968,17,2,full,1536,1,1,,,not_target_layer
0.968,17,3,full,1536,1,1,,,not_target_layer
0.968,17,4,full,1536,1,1,,,not_target_layer
0.968,17,5,full,1536,1,1,,,not_target_layer
0.968,17,6,full,1536,1,1,,,not_target_layer
0.968,17,7,full,1536,1,1,,,not_target_layer
0.968,18,0,full,1536,1,1,,,not_target_layer
0.968,18,1,full,1536,1,1,,,not_target_layer
0.968,18,2,full,1536,1,1,,,not_target_layer
0.968,18,3,full,1536,1,1,,,not_target_layer
0.968,18,4,full,1536,1,1,,,not_target_layer
0.968,18,5,full,1536,1,1,,,not_target_layer
0.968,18,6,full,1536,1,1,,,not_target_layer
0.968,18,7,full,1536,1,1,,,not_target_layer
0.968,19,0,full,1536,1,1,,,not_target_layer
0.968,19,1,full,1536,1,1,,,not_target_layer
0.968,19,2,full,1536,1,1,,,not_target_layer
0.968,19,3,full,1536,1,1,,,not_target_layer
0.968,19,4,full,1536,1,1,,,not_target_layer
0.968,19,5,full,1536,1,1,,,not_target_layer
0.968,19,6,full,1536,1,1,,,not_target_layer
0.968,19,7,full,1536,1,1,,,not_target_layer
0.968,20,0,full,1536,1,1,,,not_target_layer
0.968,20,1,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,20,2,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,20,3,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,20,4,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,20,5,full,1536,1,1,,,not_target_layer
0.968,20,6,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,20,7,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,21,0,full,1536,1,1,,,not_target_layer
0.968,21,1,full,1536,1,1,,,not_target_layer
0.968,21,2,full,1536,1,1,,,not_target_layer
0.968,21,3,full,1536,1,1,,,not_target_layer
0.968,21,4,full,1536,1,1,,,not_target_layer
0.968,21,5,full,1536,1,1,,,not_target_layer
0.968,21,6,full,1536,1,1,,,not_target_layer
0.968,21,7,full,1536,1,1,,,not_target_layer
0.968,22,0,full,1536,1,1,,,not_target_layer
0.968,22,1,full,1536,1,1,,,not_target_layer
0.968,22,2,full,1536,1,1,,,not_target_layer
0.968,22,3,full,1536,1,1,,,not_target_layer
0.968,22,4,full,1536,1,1,,,not_target_layer
0.968,22,5,full,1536,1,1,,,not_target_layer
0.968,22,6,full,1536,1,1,,,not_target_layer
0.968,22,7,full,1536,1,1,,,not_target_layer
0.968,23,0,full,1536,1,1,,,not_target_layer
0.968,23,1,full,1536,1,1,,,not_target_layer
0.968,23,2,full,1536,1,1,,,not_target_layer
0.968,23,3,full,1536,1,1,,,not_target_layer
0.968,23,4,full,1536,1,1,,,not_target_layer
0.968,23,5,full,1536,1,1,,,not_target_layer
0.968,23,6,full,1536,1,1,,,not_target_layer
0.968,23,7,full,1536,1,1,,,not_target_layer
0.968,24,0,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,24,1,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,24,2,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,24,3,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,24,4,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,24,5,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,24,6,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,24,7,compact,768,0.5,0,,,26-head safe frontier plus candidate 20:4 at 50% per-head budget.
0.968,25,0,full,1536,1,1,,,not_target_layer
0.968,25,1,full,1536,1,1,,,not_target_layer
0.968,25,2,full,1536,1,1,,,not_target_layer
0.968,25,3,full,1536,1,1,,,not_target_layer
0.968,25,4,full,1536,1,1,,,not_target_layer
0.968,25,5,full,1536,1,1,,,not_target_layer
0.968,25,6,full,1536,1,1,,,not_target_layer
0.968,25,7,full,1536,1,1,,,not_target_layer
0.968,26,0,full,1536,1,1,,,not_target_layer
0.968,26,1,full,1536,1,1,,,not_target_layer
0.968,26,2,full,1536,1,1,,,not_target_layer
0.968,26,3,full,1536,1,1,,,not_target_layer
0.968,26,4,full,1536,1,1,,,not_target_layer
0.968,26,5,full,1536,1,1,,,not_target_layer
0.968,26,6,full,1536,1,1,,,not_target_layer
0.968,26,7,full,1536,1,1,,,not_target_layer
0.968,27,0,full,1536,1,1,,,not_target_layer
