0, 64739, 81920, 0
1, 65139, 81920, 0
2, 68205, 81920, 0
3, 27879, 81920, 71
4, 9365, 81920, 69
5, 32765, 81920, 67
6, 18835, 81920, 63
7, 80173, 81920, 0
