target_id,category,length_bucket,mode,role,status,error,prompt_tokens,calibration_bank_sha256,logical_byte_saving_fraction,missing_tokens,missing_mse,missing_mae,missing_max_abs,max_abs_logit_diff,mean_abs_logit_diff,argmax_match,original_argmax,restored_argmax,artifact
short_fact,short_factual,short,calibration_holdout,trained,success,,31,92ab5801523c85faa5e315cc229381818f960cc69940a4de6579688bd8e1fcc0,0.17065092165898618,1185,12.414730228855017,1.6362714161286878,168.0,6.8125,1.230055570602417,False,785,16141,/data00/home/sitian/sitian-workspace01/tllm/TinyLLMForge/profile_out/light_doc_cache_multi_target_20260714_multitarget_smoke2_fixed/targets/short_fact/calibration_holdout
short_fact,short_factual,short,correlated_same_layer_target,baseline,success,,31,,0.17065092165898618,1185,6.389934795554479,1.242778932092562,158.0,3.40625,0.5792307257652283,False,785,16141,/data00/home/sitian/sitian-workspace01/tllm/TinyLLMForge/profile_out/light_doc_cache_multi_target_20260714_multitarget_smoke2_fixed/targets/short_fact/correlated_same_layer_target
short_fact,short_factual,short,repeat_last_target,baseline,success,,31,,0.17065092165898618,1185,12.420495208252,1.6378166258775233,234.0,4.8125,0.9031923413276672,False,785,334,/data00/home/sitian/sitian-workspace01/tllm/TinyLLMForge/profile_out/light_doc_cache_multi_target_20260714_multitarget_smoke2_fixed/targets/short_fact/repeat_last_target
structured,structured_text,short,calibration_holdout,trained,success,,36,92ab5801523c85faa5e315cc229381818f960cc69940a4de6579688bd8e1fcc0,0.17633928571428573,1422,13.831963031778123,1.5936547411309683,324.0,5.25,0.9216321706771851,True,785,785,/data00/home/sitian/sitian-workspace01/tllm/TinyLLMForge/profile_out/light_doc_cache_multi_target_20260714_multitarget_smoke2_fixed/targets/structured/calibration_holdout
structured,structured_text,short,correlated_same_layer_target,baseline,success,,36,,0.17633928571428573,1422,7.0926455710229055,1.2538355068734595,254.0,4.75,0.7945890426635742,True,785,785,/data00/home/sitian/sitian-workspace01/tllm/TinyLLMForge/profile_out/light_doc_cache_multi_target_20260714_multitarget_smoke2_fixed/targets/structured/correlated_same_layer_target
structured,structured_text,short,repeat_last_target,baseline,success,,36,,0.17633928571428573,1422,19.15928834394636,1.910201061679425,245.0,3.203125,0.5239846706390381,True,785,785,/data00/home/sitian/sitian-workspace01/tllm/TinyLLMForge/profile_out/light_doc_cache_multi_target_20260714_multitarget_smoke2_fixed/targets/structured/repeat_last_target
