method,recovery_variant,budget,budget_fraction,direct_train_r2,direct_val_r2,fitv_train_r2,fitv_val_r2,learned_value_train_r2,learned_value_val_r2,mlp_train_r2,mlp_val_r2,fused_train_r2,fused_val_r2,recovery_train_r2,recovery_val_r2,recovery_gain_vs_direct,recovery_gain_vs_fitv,train_loss_initial,train_loss_final,fused_train_loss_initial,fused_train_loss_final,doc_index,text_file,layer,kv_head,query_group,selector
mlp_residual,fused_residual,64,0.125,0.316019,-0.441089,0.511163,-0.0593852,0.518314,-0.060477,0.556328,-0.0705149,0.615884,-0.0388149,0.615884,-0.0388149,0.402274,0.0205703,4.80578,3.10057,3.44888,2.68437,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,25,0,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.479305,-0.665821,0.571867,0.0625129,0.578192,0.0615683,0.673441,-0.0171164,0.731062,-8.9407e-05,0.571867,0.0625129,0.728334,0,4.04413,2.50746,3.34092,2.06503,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,25,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.721477,-0.69414,0.736208,0.113155,0.739281,0.110722,0.836663,-0.117631,0.840606,-0.0681106,0.736208,0.113155,0.807295,0,9.96642,5.82899,9.44441,5.68828,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,25,2,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.74166,-0.378268,0.80869,0.313121,0.812367,0.310914,0.877686,0.198988,0.893191,0.263047,0.80869,0.313121,0.691389,0,5.16183,2.41722,3.82439,2.1108,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,25,3,2,highest
mlp_residual,learned_compact_values,64,0.125,0.521042,-0.132232,0.597735,0.119732,0.603734,0.120208,0.666847,0.0812242,0.713465,0.0718114,0.603734,0.120208,0.25244,0.000476241,3.91492,2.69474,3.30398,2.31767,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,25,4,2,highest
mlp_residual,learned_compact_values,64,0.125,0.769382,-0.190849,0.772977,0.385492,0.77779,0.385946,0.88188,0.293821,0.884682,0.326779,0.77779,0.385946,0.576794,0.000453115,3.64499,1.84009,3.56516,1.79646,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,25,5,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.819904,-0.220961,0.808507,0.268208,0.813151,0.267716,0.914546,0.167517,0.913728,0.19431,0.808507,0.268208,0.489169,0,2.9509,1.37656,3.12006,1.38974,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,25,6,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.793478,-0.286798,0.761648,0.154744,0.765937,0.152064,0.871378,0.0620621,0.867669,0.0565622,0.761648,0.154744,0.441542,0,3.91723,2.40556,4.50885,2.47492,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,25,7,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.416429,-0.34267,0.57802,-0.100071,0.586604,-0.100405,0.634448,-0.133648,0.687545,-0.109518,0.57802,-0.100071,0.242599,0,3.25726,2.02957,2.40646,1.73477,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,25,0,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.690037,-0.325204,0.68,0.0297901,0.688954,0.0271544,0.820817,-0.00435472,0.835452,-0.0158781,0.68,0.0297901,0.354995,0,1.6196,0.911551,1.65547,0.837096,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,25,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.825948,0.11552,0.835444,0.461891,0.838095,0.46182,0.910844,0.392667,0.914595,0.360241,0.835444,0.461891,0.34637,0,6.45733,3.29861,6.12004,3.15983,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,25,2,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.864163,-0.138376,0.856473,0.217234,0.860192,0.214551,0.937338,0.130601,0.93713,0.138954,0.856473,0.217234,0.35561,0,2.8191,1.2755,2.98606,1.27973,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,25,3,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.638178,0.108228,0.705687,0.390673,0.711671,0.389737,0.776094,0.35158,0.806666,0.3515,0.705687,0.390673,0.282445,0,3.33666,2.0393,2.71133,1.76085,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,25,4,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.912434,0.200201,0.881648,0.401619,0.88499,0.399364,0.959913,0.358304,0.956322,0.3549,0.881648,0.401619,0.201418,0,1.72946,0.768325,2.30663,0.837153,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,25,5,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.929828,0.334458,0.878374,0.540863,0.882464,0.540254,0.969716,0.505385,0.963308,0.500901,0.878374,0.540863,0.206406,0,1.24828,0.525206,2.14083,0.636337,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,25,6,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.845775,0.00791752,0.82168,0.356309,0.826297,0.354686,0.924203,0.300942,0.924131,0.296622,0.82168,0.356309,0.348391,0,2.45533,1.19198,2.85279,1.1931,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,25,7,2,highest
