0, 46465, 81920, 53
1, 45067, 81920, 42
2, 43893, 81920, 49
3, 11752, 81920, 0
4, 29517, 81920, 100
5, 36458, 81920, 0
6, 18013, 81920, 100
7, 36300, 81920, 100
