method,recovery_variant,budget,budget_fraction,direct_train_r2,direct_val_r2,fitv_train_r2,fitv_val_r2,learned_value_train_r2,learned_value_val_r2,mlp_train_r2,mlp_val_r2,fused_train_r2,fused_val_r2,recovery_train_r2,recovery_val_r2,recovery_gain_vs_direct,recovery_gain_vs_fitv,train_loss_initial,train_loss_final,fused_train_loss_initial,fused_train_loss_final,doc_index,text_file,layer,kv_head,query_group,selector
mlp_residual,ridge_value_recovery,64,0.125,0.0732555,-0.342104,0.628981,-0.107056,0.673181,-0.182859,0.609987,-0.346011,0.6599,-0.189847,0.628981,-0.107056,0.235048,0,0.0394106,0.00144121,0.0372511,0.00125677,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,2,0,2,highest
mlp_residual,fused_residual,64,0.125,0.113206,-0.400915,0.394239,0.0471805,0.414624,0.0502392,0.439274,0.0485072,0.452701,0.100288,0.452701,0.100288,0.501203,0.0531074,0.0566235,0.00598864,0.0421392,0.00584524,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,2,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.171556,-0.183781,0.328377,0.106842,0.367639,0.08948,0.350229,0.0398071,0.371294,0.0908433,0.328377,0.106842,0.290623,0,0.0493466,0.00420805,0.0472265,0.00407162,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,2,2,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.55665,-0.317673,0.735391,0.147464,0.814277,0.110264,0.697757,-0.0201917,0.754253,0.117444,0.735391,0.147464,0.465137,0,0.0395322,0.000760246,0.0404263,0.000618138,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,2,3,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.250402,-0.131992,0.344858,0.0466494,0.369478,0.0140803,0.376932,-0.0308217,0.3878,0.0237804,0.344858,0.0466494,0.178641,0,0.0514359,0.00628779,0.0518343,0.00617812,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,2,4,2,highest
mlp_residual,fused_residual,64,0.125,0.214599,-0.0371767,0.436533,0.207217,0.455047,0.212711,0.475389,0.214477,0.507089,0.278107,0.507089,0.278107,0.315284,0.0708899,0.0502626,0.00354975,0.0450097,0.00333526,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,2,5,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.0421509,-0.491694,0.317203,-0.0918411,0.344911,-0.150372,0.329652,-0.216982,0.366641,-0.12552,0.317203,-0.0918411,0.399853,0,0.041053,0.00412858,0.0465177,0.00390078,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,2,6,2,highest
mlp_residual,learned_compact_values,64,0.125,0.584161,-0.252104,0.676153,0.237299,0.775177,0.272187,0.719146,0.159102,0.720071,0.250999,0.775177,0.272187,0.524291,0.0348887,0.0379648,0.00110835,0.0407614,0.0011047,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,2,7,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.257982,-0.48762,0.672373,-0.125764,0.710502,-0.196068,0.645516,-0.33481,0.694059,-0.207138,0.672373,-0.125764,0.361856,0,0.0437263,0.00141357,0.043431,0.00122,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,2,0,2,highest
mlp_residual,fused_residual,64,0.125,0.0887693,-0.641608,0.423651,0.00317669,0.446433,0.00644702,0.481435,0.0577337,0.495458,0.0815269,0.495458,0.0815269,0.723135,0.0783502,0.0439468,0.00538105,0.0419691,0.00523554,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,2,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.178991,-0.22111,0.324021,0.0593804,0.366942,0.0480593,0.344141,0.0197021,0.37175,0.0551506,0.324021,0.0593804,0.28049,0,0.0415304,0.00378795,0.0448309,0.00362849,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,2,2,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.434731,-0.349016,0.628181,0.0982869,0.723225,0.0396733,0.614233,-0.149418,0.669464,0.0341229,0.628181,0.0982869,0.447302,0,0.0359478,0.000899791,0.0319776,0.000770968,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,2,3,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.209026,-0.103014,0.334969,0.0471432,0.36464,0.0242242,0.356821,-0.00925791,0.372959,0.0257649,0.334969,0.0471432,0.150157,0,0.0493069,0.00565326,0.0520297,0.00551142,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,2,4,2,highest
mlp_residual,fused_residual,64,0.125,0.298502,-0.0231514,0.51144,0.221803,0.531029,0.21632,0.545859,0.21613,0.571804,0.265828,0.571804,0.265828,0.288979,0.0440242,0.050163,0.00307843,0.0454581,0.00290257,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,2,5,2,highest
