method,recovery_variant,budget,budget_fraction,direct_train_r2,direct_val_r2,fitv_train_r2,fitv_val_r2,learned_value_train_r2,learned_value_val_r2,mlp_train_r2,mlp_val_r2,fused_train_r2,fused_val_r2,recovery_train_r2,recovery_val_r2,recovery_gain_vs_direct,recovery_gain_vs_fitv,train_loss_initial,train_loss_final,fused_train_loss_initial,fused_train_loss_final,doc_index,text_file,layer,kv_head,query_group,selector
mlp_residual,ridge_value_recovery,64,0.125,0.303634,-0.269614,0.584199,0.0479288,0.612337,0.0308405,0.664081,-0.0107533,0.666218,0.0170658,0.584199,0.0479288,0.317543,0,0.0894057,0.0249291,0.0666596,0.0247705,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,7,0,2,highest
mlp_residual,ridge_value_recovery,64,0.125,-0.00957942,-0.671538,0.327508,-0.138315,0.341835,-0.178544,0.42556,-0.210046,0.46496,-0.222197,0.327508,-0.138315,0.533224,0,0.153912,0.0659131,0.112214,0.0613921,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,7,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.418187,-0.0954674,0.55094,0.220535,0.593089,0.202507,0.631219,0.177029,0.630928,0.201412,0.55094,0.220535,0.316002,0,0.0650376,0.0196731,0.0687152,0.0196886,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,7,2,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.694232,-0.322193,0.775163,0.228253,0.824179,0.192691,0.845583,0.153175,0.848602,0.197696,0.775163,0.228253,0.550446,0,0.0557839,0.0055973,0.0434047,0.00548787,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,7,3,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.24585,-0.565579,0.568591,-0.137034,0.588192,-0.184488,0.639206,-0.208321,0.645509,-0.179475,0.568591,-0.137034,0.428545,0,0.0957006,0.0257751,0.0715042,0.0253248,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,7,4,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.0742212,-0.633178,0.481187,-0.137056,0.499302,-0.180185,0.543136,-0.200547,0.553608,-0.184615,0.481187,-0.137056,0.496122,0,0.125696,0.0366456,0.0826947,0.0358056,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,7,5,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.278681,-0.263514,0.448843,-0.0139031,0.473417,-0.0345255,0.528764,-0.0496929,0.539791,-0.0440537,0.448843,-0.0139031,0.249611,0,0.105787,0.0431671,0.0885132,0.042157,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,7,6,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.482245,-0.284595,0.660504,0.118063,0.71989,0.09928,0.738122,0.0327528,0.735965,0.0916718,0.660504,0.118063,0.402658,0,0.0614127,0.00709584,0.0548868,0.00715431,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,7,7,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.265646,-0.510905,0.55568,-0.0455151,0.580232,-0.0685958,0.626964,-0.0764639,0.633305,-0.0702409,0.55568,-0.0455151,0.46539,0,0.0987994,0.0299479,0.0768307,0.0294389,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,7,0,2,highest
mlp_residual,ridge_value_recovery,64,0.125,-0.0105205,-0.676905,0.326522,-0.156998,0.339772,-0.203286,0.410462,-0.250258,0.449118,-0.272381,0.326522,-0.156998,0.519907,0,0.158856,0.0700673,0.118723,0.065473,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,7,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.395065,-0.186569,0.512545,0.15472,0.560052,0.141462,0.635198,0.0705053,0.632621,0.101943,0.512545,0.15472,0.341289,0,0.0711881,0.0174319,0.0638793,0.017555,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,7,2,2,highest
