threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.79,20,1,full,1536,1,1,,,not_target_layer
0.79,20,2,full,1536,1,1,,,not_target_layer
0.79,20,3,full,1536,1,1,,,not_target_layer
0.79,20,4,full,1536,1,1,,,not_target_layer
0.79,20,5,full,1536,1,1,,,not_target_layer
0.79,20,6,full,1536,1,1,,,not_target_layer
0.79,20,7,full,1536,1,1,,,not_target_layer
0.79,21,0,full,1536,1,1,,,not_target_layer
0.79,21,1,full,1536,1,1,,,not_target_layer
0.79,21,2,full,1536,1,1,,,not_target_layer
0.79,21,3,full,1536,1,1,,,not_target_layer
0.79,21,4,full,1536,1,1,,,not_target_layer
0.79,21,5,full,1536,1,1,,,not_target_layer
0.79,21,6,full,1536,1,1,,,not_target_layer
0.79,21,7,full,1536,1,1,,,not_target_layer
0.79,22,0,full,1536,1,1,,,not_target_layer
0.79,22,1,full,1536,1,1,,,not_target_layer
0.79,22,2,full,1536,1,1,,,not_target_layer
0.79,22,3,full,1536,1,1,,,not_target_layer
0.79,22,4,full,1536,1,1,,,not_target_layer
0.79,22,5,full,1536,1,1,,,not_target_layer
0.79,22,6,full,1536,1,1,,,not_target_layer
0.79,22,7,full,1536,1,1,,,not_target_layer
0.79,23,0,full,1536,1,1,,,not_target_layer
0.79,23,1,full,1536,1,1,,,not_target_layer
0.79,23,2,full,1536,1,1,,,not_target_layer
0.79,23,3,full,1536,1,1,,,not_target_layer
0.79,23,4,full,1536,1,1,,,not_target_layer
0.79,23,5,full,1536,1,1,,,not_target_layer
0.79,23,6,full,1536,1,1,,,not_target_layer
0.79,23,7,full,1536,1,1,,,not_target_layer
0.79,24,0,compact,768,0.5,0,,,head_list_layer24_all
0.79,24,1,compact,768,0.5,0,,,head_list_layer24_all
0.79,24,2,compact,768,0.5,0,,,head_list_layer24_all
0.79,24,3,compact,768,0.5,0,,,head_list_layer24_all
0.79,24,4,compact,768,0.5,0,,,head_list_layer24_all
0.79,24,5,compact,768,0.5,0,,,head_list_layer24_all
0.79,24,6,compact,768,0.5,0,,,head_list_layer24_all
0.79,24,7,compact,768,0.5,0,,,head_list_layer24_all
0.79,25,0,full,1536,1,1,,,not_target_layer
0.79,25,1,full,1536,1,1,,,not_target_layer
0.79,25,2,full,1536,1,1,,,not_target_layer
0.79,25,3,full,1536,1,1,,,not_target_layer
0.79,25,4,full,1536,1,1,,,not_target_layer
0.79,25,5,full,1536,1,1,,,not_target_layer
0.79,25,6,full,1536,1,1,,,not_target_layer
0.79,25,7,full,1536,1,1,,,not_target_layer
0.79,26,0,full,1536,1,1,,,not_target_layer
0.79,26,1,full,1536,1,1,,,not_target_layer
0.79,26,2,full,1536,1,1,,,not_target_layer
0.79,26,3,full,1536,1,1,,,not_target_layer
0.79,26,4,full,1536,1,1,,,not_target_layer
0.79,26,5,full,1536,1,1,,,not_target_layer
0.79,26,6,full,1536,1,1,,,not_target_layer
0.79,26,7,full,1536,1,1,,,not_target_layer
0.79,27,0,full,1536,1,1,,,not_target_layer
0.79,27,1,full,1536,1,1,,,not_target_layer
0.79,27,2,full,1536,1,1,,,not_target_layer
0.79,27,3,full,1536,1,1,,,not_target_layer
0.79,27,4,full,1536,1,1,,,not_target_layer
0.79,27,5,full,1536,1,1,,,not_target_layer
0.79,27,6,full,1536,1,1,,,not_target_layer
0.79,27,7,full,1536,1,1,,,not_target_layer
