threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.963,0,0,full,1536,1,1,,,not_target_layer
0.963,0,1,full,1536,1,1,,,not_target_layer
0.963,0,2,full,1536,1,1,,,not_target_layer
0.963,0,3,full,1536,1,1,,,not_target_layer
0.963,0,4,full,1536,1,1,,,not_target_layer
0.963,0,5,full,1536,1,1,,,not_target_layer
0.963,0,6,full,1536,1,1,,,not_target_layer
0.963,0,7,full,1536,1,1,,,not_target_layer
0.963,1,0,full,1536,1,1,,,not_target_layer
0.963,1,1,full,1536,1,1,,,not_target_layer
0.963,1,2,full,1536,1,1,,,not_target_layer
0.963,1,3,full,1536,1,1,,,not_target_layer
0.963,1,4,full,1536,1,1,,,not_target_layer
0.963,1,5,full,1536,1,1,,,not_target_layer
0.963,1,6,full,1536,1,1,,,not_target_layer
0.963,1,7,full,1536,1,1,,,not_target_layer
0.963,2,0,full,1536,1,1,,,not_target_layer
0.963,2,1,full,1536,1,1,,,not_target_layer
0.963,2,2,full,1536,1,1,,,not_target_layer
0.963,2,3,full,1536,1,1,,,not_target_layer
0.963,2,4,full,1536,1,1,,,not_target_layer
0.963,2,5,full,1536,1,1,,,not_target_layer
0.963,2,6,full,1536,1,1,,,not_target_layer
0.963,2,7,full,1536,1,1,,,not_target_layer
0.963,3,0,full,1536,1,1,,,not_target_layer
0.963,3,1,full,1536,1,1,,,not_target_layer
0.963,3,2,full,1536,1,1,,,not_target_layer
0.963,3,3,full,1536,1,1,,,not_target_layer
0.963,3,4,full,1536,1,1,,,not_target_layer
0.963,3,5,full,1536,1,1,,,not_target_layer
0.963,3,6,full,1536,1,1,,,not_target_layer
0.963,3,7,full,1536,1,1,,,not_target_layer
0.963,4,0,full,1536,1,1,,,not_target_layer
0.963,4,1,full,1536,1,1,,,not_target_layer
0.963,4,2,full,1536,1,1,,,not_target_layer
0.963,4,3,full,1536,1,1,,,not_target_layer
0.963,4,4,full,1536,1,1,,,not_target_layer
0.963,4,5,full,1536,1,1,,,not_target_layer
0.963,4,6,full,1536,1,1,,,not_target_layer
0.963,4,7,full,1536,1,1,,,not_target_layer
0.963,5,0,full,1536,1,1,,,not_target_layer
0.963,5,1,full,1536,1,1,,,not_target_layer
0.963,5,2,full,1536,1,1,,,not_target_layer
0.963,5,3,full,1536,1,1,,,not_target_layer
0.963,5,4,full,1536,1,1,,,not_target_layer
0.963,5,5,full,1536,1,1,,,not_target_layer
0.963,5,6,full,1536,1,1,,,not_target_layer
0.963,5,7,full,1536,1,1,,,not_target_layer
0.963,6,0,full,1536,1,1,,,not_target_layer
0.963,6,1,full,1536,1,1,,,not_target_layer
0.963,6,2,full,1536,1,1,,,not_target_layer
0.963,6,3,full,1536,1,1,,,not_target_layer
0.963,6,4,full,1536,1,1,,,not_target_layer
0.963,6,5,full,1536,1,1,,,not_target_layer
0.963,6,6,full,1536,1,1,,,not_target_layer
0.963,6,7,full,1536,1,1,,,not_target_layer
0.963,7,0,full,1536,1,1,,,not_target_layer
0.963,7,1,full,1536,1,1,,,not_target_layer
0.963,7,2,full,1536,1,1,,,not_target_layer
0.963,7,3,full,1536,1,1,,,not_target_layer
0.963,7,4,full,1536,1,1,,,not_target_layer
0.963,7,5,full,1536,1,1,,,not_target_layer
0.963,7,6,full,1536,1,1,,,not_target_layer
0.963,7,7,full,1536,1,1,,,not_target_layer
0.963,8,0,compact,768,0.5,0,,,24-head safe frontier plus candidate 16:7 at 50% per-head budget.
0.963,8,1,compact,768,0.5,0,,,24-head safe frontier plus candidate 16:7 at 50% per-head budget.
0.963,8,2,full,1536,1,1,,,not_target_layer
0.963,8,3,compact,768,0.5,0,,,24-head safe frontier plus candidate 16:7 at 50% per-head budget.
0.963,8,4,full,1536,1,1,,,not_target_layer
0.963,8,5,full,1536,1,1,,,not_target_layer
