method,recovery_variant,budget,budget_fraction,direct_train_r2,direct_val_r2,fitv_train_r2,fitv_val_r2,learned_value_train_r2,learned_value_val_r2,mlp_train_r2,mlp_val_r2,fused_train_r2,fused_val_r2,recovery_train_r2,recovery_val_r2,recovery_gain_vs_direct,recovery_gain_vs_fitv,train_loss_initial,train_loss_final,fused_train_loss_initial,fused_train_loss_final,doc_index,text_file,layer,kv_head,query_group,selector
mlp_residual,ridge_value_recovery,64,0.125,0.604239,-0.0058639,0.727866,0.297175,0.749618,0.280477,0.788503,0.260134,0.803818,0.254598,0.727866,0.297175,0.303038,0,0.132014,0.0451169,0.105141,0.04185,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,11,0,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.182626,-0.363801,0.416293,0.0198603,0.425027,-0.00830376,0.461083,-0.0276653,0.520766,-0.0544025,0.416293,0.0198603,0.383661,0,0.401675,0.240179,0.295773,0.21358,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,11,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.769647,0.130896,0.831923,0.433485,0.854058,0.411838,0.872033,0.376807,0.885151,0.383434,0.831923,0.433485,0.302589,0,0.0794468,0.0247661,0.0659686,0.0222274,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,11,2,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.626088,-0.28849,0.719042,0.151493,0.747609,0.115426,0.787191,0.0697177,0.794873,0.0721502,0.719042,0.151493,0.439982,0,0.089851,0.0290049,0.0778188,0.0279578,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,11,3,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.217117,-0.187444,0.31779,-0.0112107,0.329769,-0.023597,0.433255,-0.0740099,0.517441,-0.168104,0.31779,-0.0112107,0.176233,0,0.480398,0.321068,0.425137,0.273376,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,11,4,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.497912,0.0462825,0.630792,0.253139,0.643559,0.235845,0.67976,0.210465,0.690776,0.223023,0.630792,0.253139,0.206857,0,0.182029,0.0906446,0.149319,0.0875266,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,11,5,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.551894,-0.0293119,0.630393,0.24488,0.645251,0.232031,0.689003,0.223516,0.718318,0.228356,0.630393,0.24488,0.274192,0,0.297637,0.176735,0.256622,0.160075,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,11,6,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.279502,-0.240672,0.578352,-0.0668168,0.589481,-0.0807623,0.635598,-0.16814,0.675464,-0.190032,0.578352,-0.0668168,0.173855,0,0.294906,0.130248,0.190794,0.115999,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,11,7,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.692156,-0.089522,0.783855,0.267719,0.805122,0.251652,0.838155,0.244227,0.850494,0.247075,0.783855,0.267719,0.357241,0,0.108563,0.0362968,0.0885745,0.0335295,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,11,0,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.281763,-0.220354,0.489567,0.0353682,0.500072,0.00823331,0.537915,-0.0299459,0.59741,-0.0460194,0.489567,0.0353682,0.255722,0,0.353931,0.201626,0.263477,0.175666,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,11,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.792297,0.0546117,0.837672,0.359398,0.866635,0.343664,0.891411,0.310443,0.895845,0.327639,0.837672,0.359398,0.304786,0,0.0665969,0.0165108,0.0643108,0.0158367,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,11,2,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.749415,-0.323498,0.794875,0.0939934,0.825955,0.0448865,0.851777,-0.0235326,0.85863,-0.0118976,0.794875,0.0939934,0.417491,0,0.0796581,0.0190313,0.0632038,0.0181514,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,11,3,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.221214,-0.147993,0.348362,0.0109252,0.360736,0.000592768,0.452624,-0.0528845,0.53039,-0.130928,0.348362,0.0109252,0.158918,0,0.4545,0.283459,0.380689,0.243188,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,11,4,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.56081,-0.108759,0.68087,0.198437,0.694599,0.17065,0.729696,0.14865,0.749839,0.156379,0.68087,0.198437,0.307196,0,0.163849,0.0781598,0.136221,0.0723352,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,11,5,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.565129,0.0640947,0.679336,0.31489,0.693416,0.308676,0.731273,0.294014,0.766811,0.290055,0.679336,0.31489,0.250795,0,0.298871,0.162725,0.238324,0.141205,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,11,6,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.249878,-0.529908,0.577632,-0.185498,0.587977,-0.206251,0.635463,-0.294597,0.686111,-0.315253,0.577632,-0.185498,0.34441,0,0.349534,0.151393,0.220472,0.130359,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,11,7,2,highest
