threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.959,6,2,full,1536,1,1,,,not_target_layer
0.959,6,3,full,1536,1,1,,,not_target_layer
0.959,6,4,full,1536,1,1,,,not_target_layer
0.959,6,5,full,1536,1,1,,,not_target_layer
0.959,6,6,full,1536,1,1,,,not_target_layer
0.959,6,7,full,1536,1,1,,,not_target_layer
0.959,7,0,full,1536,1,1,,,not_target_layer
0.959,7,1,full,1536,1,1,,,not_target_layer
0.959,7,2,full,1536,1,1,,,not_target_layer
0.959,7,3,full,1536,1,1,,,not_target_layer
0.959,7,4,full,1536,1,1,,,not_target_layer
0.959,7,5,full,1536,1,1,,,not_target_layer
0.959,7,6,full,1536,1,1,,,not_target_layer
0.959,7,7,full,1536,1,1,,,not_target_layer
0.959,8,0,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,8,1,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,8,2,full,1536,1,1,,,not_target_layer
0.959,8,3,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,8,4,full,1536,1,1,,,not_target_layer
0.959,8,5,full,1536,1,1,,,not_target_layer
0.959,8,6,full,1536,1,1,,,not_target_layer
0.959,8,7,full,1536,1,1,,,not_target_layer
0.959,9,0,full,1536,1,1,,,not_target_layer
0.959,9,1,full,1536,1,1,,,not_target_layer
0.959,9,2,full,1536,1,1,,,not_target_layer
0.959,9,3,full,1536,1,1,,,not_target_layer
0.959,9,4,full,1536,1,1,,,not_target_layer
0.959,9,5,full,1536,1,1,,,not_target_layer
0.959,9,6,full,1536,1,1,,,not_target_layer
0.959,9,7,full,1536,1,1,,,not_target_layer
0.959,10,0,full,1536,1,1,,,not_target_layer
0.959,10,1,full,1536,1,1,,,not_target_layer
0.959,10,2,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,10,3,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,10,4,full,1536,1,1,,,not_target_layer
0.959,10,5,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,10,6,full,1536,1,1,,,not_target_layer
0.959,10,7,full,1536,1,1,,,not_target_layer
0.959,11,0,full,1536,1,1,,,not_target_layer
0.959,11,1,full,1536,1,1,,,not_target_layer
0.959,11,2,full,1536,1,1,,,not_target_layer
0.959,11,3,full,1536,1,1,,,not_target_layer
0.959,11,4,full,1536,1,1,,,not_target_layer
0.959,11,5,full,1536,1,1,,,not_target_layer
0.959,11,6,full,1536,1,1,,,not_target_layer
0.959,11,7,full,1536,1,1,,,not_target_layer
0.959,12,0,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,12,1,full,1536,1,1,,,not_target_layer
0.959,12,2,full,1536,1,1,,,not_target_layer
0.959,12,3,full,1536,1,1,,,not_target_layer
0.959,12,4,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,12,5,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,12,6,full,1536,1,1,,,not_target_layer
0.959,12,7,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,13,0,full,1536,1,1,,,not_target_layer
0.959,13,1,full,1536,1,1,,,not_target_layer
0.959,13,2,full,1536,1,1,,,not_target_layer
0.959,13,3,full,1536,1,1,,,not_target_layer
0.959,13,4,full,1536,1,1,,,not_target_layer
0.959,13,5,full,1536,1,1,,,not_target_layer
0.959,13,6,full,1536,1,1,,,not_target_layer
0.959,13,7,full,1536,1,1,,,not_target_layer
0.959,14,0,full,1536,1,1,,,not_target_layer
0.959,14,1,full,1536,1,1,,,not_target_layer
0.959,14,2,full,1536,1,1,,,not_target_layer
0.959,14,3,full,1536,1,1,,,not_target_layer
0.959,14,4,full,1536,1,1,,,not_target_layer
0.959,14,5,full,1536,1,1,,,not_target_layer
0.959,14,6,full,1536,1,1,,,not_target_layer
0.959,14,7,full,1536,1,1,,,not_target_layer
0.959,15,0,full,1536,1,1,,,not_target_layer
0.959,15,1,full,1536,1,1,,,not_target_layer
0.959,15,2,full,1536,1,1,,,not_target_layer
0.959,15,3,full,1536,1,1,,,not_target_layer
0.959,15,4,full,1536,1,1,,,not_target_layer
0.959,15,5,full,1536,1,1,,,not_target_layer
0.959,15,6,full,1536,1,1,,,not_target_layer
0.959,15,7,full,1536,1,1,,,not_target_layer
0.959,16,0,full,1536,1,1,,,not_target_layer
0.959,16,1,full,1536,1,1,,,not_target_layer
0.959,16,2,full,1536,1,1,,,not_target_layer
0.959,16,3,full,1536,1,1,,,not_target_layer
0.959,16,4,full,1536,1,1,,,not_target_layer
0.959,16,5,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,16,6,full,1536,1,1,,,not_target_layer
0.959,16,7,full,1536,1,1,,,not_target_layer
0.959,17,0,full,1536,1,1,,,not_target_layer
0.959,17,1,full,1536,1,1,,,not_target_layer
0.959,17,2,full,1536,1,1,,,not_target_layer
0.959,17,3,full,1536,1,1,,,not_target_layer
0.959,17,4,full,1536,1,1,,,not_target_layer
0.959,17,5,full,1536,1,1,,,not_target_layer
0.959,17,6,full,1536,1,1,,,not_target_layer
0.959,17,7,full,1536,1,1,,,not_target_layer
0.959,18,0,full,1536,1,1,,,not_target_layer
0.959,18,1,full,1536,1,1,,,not_target_layer
0.959,18,2,full,1536,1,1,,,not_target_layer
0.959,18,3,full,1536,1,1,,,not_target_layer
0.959,18,4,full,1536,1,1,,,not_target_layer
0.959,18,5,full,1536,1,1,,,not_target_layer
0.959,18,6,full,1536,1,1,,,not_target_layer
0.959,18,7,full,1536,1,1,,,not_target_layer
0.959,19,0,full,1536,1,1,,,not_target_layer
0.959,19,1,full,1536,1,1,,,not_target_layer
0.959,19,2,full,1536,1,1,,,not_target_layer
0.959,19,3,full,1536,1,1,,,not_target_layer
0.959,19,4,full,1536,1,1,,,not_target_layer
0.959,19,5,full,1536,1,1,,,not_target_layer
0.959,19,6,full,1536,1,1,,,not_target_layer
0.959,19,7,full,1536,1,1,,,not_target_layer
0.959,20,0,full,1536,1,1,,,not_target_layer
0.959,20,1,full,1536,1,1,,,not_target_layer
0.959,20,2,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,20,3,full,1536,1,1,,,not_target_layer
0.959,20,4,full,1536,1,1,,,not_target_layer
0.959,20,5,full,1536,1,1,,,not_target_layer
0.959,20,6,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,20,7,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,21,0,full,1536,1,1,,,not_target_layer
0.959,21,1,full,1536,1,1,,,not_target_layer
0.959,21,2,full,1536,1,1,,,not_target_layer
0.959,21,3,full,1536,1,1,,,not_target_layer
0.959,21,4,full,1536,1,1,,,not_target_layer
0.959,21,5,full,1536,1,1,,,not_target_layer
0.959,21,6,full,1536,1,1,,,not_target_layer
0.959,21,7,full,1536,1,1,,,not_target_layer
0.959,22,0,full,1536,1,1,,,not_target_layer
0.959,22,1,full,1536,1,1,,,not_target_layer
0.959,22,2,full,1536,1,1,,,not_target_layer
0.959,22,3,full,1536,1,1,,,not_target_layer
0.959,22,4,full,1536,1,1,,,not_target_layer
0.959,22,5,full,1536,1,1,,,not_target_layer
0.959,22,6,full,1536,1,1,,,not_target_layer
0.959,22,7,full,1536,1,1,,,not_target_layer
0.959,23,0,full,1536,1,1,,,not_target_layer
0.959,23,1,full,1536,1,1,,,not_target_layer
0.959,23,2,full,1536,1,1,,,not_target_layer
0.959,23,3,full,1536,1,1,,,not_target_layer
0.959,23,4,full,1536,1,1,,,not_target_layer
0.959,23,5,full,1536,1,1,,,not_target_layer
0.959,23,6,full,1536,1,1,,,not_target_layer
0.959,23,7,full,1536,1,1,,,not_target_layer
0.959,24,0,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,24,1,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,24,2,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,24,3,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,24,4,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,24,5,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,24,6,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,24,7,compact,768,0.5,0,,,21-head safe frontier plus candidate 12:0 at 50% per-head budget.
0.959,25,0,full,1536,1,1,,,not_target_layer
0.959,25,1,full,1536,1,1,,,not_target_layer
0.959,25,2,full,1536,1,1,,,not_target_layer
0.959,25,3,full,1536,1,1,,,not_target_layer
0.959,25,4,full,1536,1,1,,,not_target_layer
0.959,25,5,full,1536,1,1,,,not_target_layer
0.959,25,6,full,1536,1,1,,,not_target_layer
0.959,25,7,full,1536,1,1,,,not_target_layer
0.959,26,0,full,1536,1,1,,,not_target_layer
0.959,26,1,full,1536,1,1,,,not_target_layer
0.959,26,2,full,1536,1,1,,,not_target_layer
0.959,26,3,full,1536,1,1,,,not_target_layer
0.959,26,4,full,1536,1,1,,,not_target_layer
0.959,26,5,full,1536,1,1,,,not_target_layer
0.959,26,6,full,1536,1,1,,,not_target_layer
0.959,26,7,full,1536,1,1,,,not_target_layer
0.959,27,0,full,1536,1,1,,,not_target_layer
0.959,27,1,full,1536,1,1,,,not_target_layer
0.959,27,2,full,1536,1,1,,,not_target_layer
0.959,27,3,full,1536,1,1,,,not_target_layer
0.959,27,4,full,1536,1,1,,,not_target_layer
0.959,27,5,full,1536,1,1,,,not_target_layer
0.959,27,6,full,1536,1,1,,,not_target_layer
0.959,27,7,full,1536,1,1,,,not_target_layer
