threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.945,19,2,full,1536,1,1,,,not_target_layer
0.945,19,3,full,1536,1,1,,,not_target_layer
0.945,19,4,full,1536,1,1,,,not_target_layer
0.945,19,5,full,1536,1,1,,,not_target_layer
0.945,19,6,full,1536,1,1,,,not_target_layer
0.945,19,7,full,1536,1,1,,,not_target_layer
0.945,20,0,full,1536,1,1,,,not_target_layer
0.945,20,1,full,1536,1,1,,,not_target_layer
0.945,20,2,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5 and candidate 12:7 at 50% per-head budget."
0.945,20,3,full,1536,1,1,,,not_target_layer
0.945,20,4,full,1536,1,1,,,not_target_layer
0.945,20,5,full,1536,1,1,,,not_target_layer
0.945,20,6,full,1536,1,1,,,not_target_layer
0.945,20,7,full,1536,1,1,,,not_target_layer
0.945,21,0,full,1536,1,1,,,not_target_layer
0.945,21,1,full,1536,1,1,,,not_target_layer
0.945,21,2,full,1536,1,1,,,not_target_layer
0.945,21,3,full,1536,1,1,,,not_target_layer
0.945,21,4,full,1536,1,1,,,not_target_layer
0.945,21,5,full,1536,1,1,,,not_target_layer
0.945,21,6,full,1536,1,1,,,not_target_layer
0.945,21,7,full,1536,1,1,,,not_target_layer
0.945,22,0,full,1536,1,1,,,not_target_layer
0.945,22,1,full,1536,1,1,,,not_target_layer
0.945,22,2,full,1536,1,1,,,not_target_layer
0.945,22,3,full,1536,1,1,,,not_target_layer
0.945,22,4,full,1536,1,1,,,not_target_layer
0.945,22,5,full,1536,1,1,,,not_target_layer
0.945,22,6,full,1536,1,1,,,not_target_layer
0.945,22,7,full,1536,1,1,,,not_target_layer
0.945,23,0,full,1536,1,1,,,not_target_layer
0.945,23,1,full,1536,1,1,,,not_target_layer
0.945,23,2,full,1536,1,1,,,not_target_layer
0.945,23,3,full,1536,1,1,,,not_target_layer
0.945,23,4,full,1536,1,1,,,not_target_layer
0.945,23,5,full,1536,1,1,,,not_target_layer
0.945,23,6,full,1536,1,1,,,not_target_layer
0.945,23,7,full,1536,1,1,,,not_target_layer
0.945,24,0,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5 and candidate 12:7 at 50% per-head budget."
