method,recovery_variant,budget,budget_fraction,direct_train_r2,direct_val_r2,fitv_train_r2,fitv_val_r2,learned_value_train_r2,learned_value_val_r2,mlp_train_r2,mlp_val_r2,fused_train_r2,fused_val_r2,recovery_train_r2,recovery_val_r2,recovery_gain_vs_direct,recovery_gain_vs_fitv,train_loss_initial,train_loss_final,fused_train_loss_initial,fused_train_loss_final,doc_index,text_file,layer,kv_head,query_group,selector
mlp_residual,ridge_value_recovery,64,0.125,0.754395,-1.06002,0.746499,0.144238,0.75386,0.140487,0.909998,-0.0346696,0.907873,0.0484059,0.746499,0.144238,1.20426,0,1.94245,0.70047,2.00857,0.71701,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,26,0,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.706816,-0.965912,0.779537,0.201839,0.784642,0.198011,0.897279,0.0249442,0.90545,0.133411,0.779537,0.201839,1.16775,0,4.20227,1.45638,3.15624,1.34052,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,26,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.797688,-0.680534,0.83705,0.333532,0.841731,0.329958,0.925544,0.161571,0.933532,0.255156,0.83705,0.333532,1.01407,0,2.80902,1.02467,2.27763,0.914741,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,26,2,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.613657,-0.0786365,0.639347,0.31315,0.644239,0.312891,0.735167,0.280134,0.776036,0.255029,0.639347,0.31315,0.391787,0,5.36578,3.63876,5.00384,3.07722,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,26,3,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.374174,-0.33291,0.398845,0.0215725,0.40178,0.0203624,0.505874,-0.0318718,0.546094,-0.0565031,0.398845,0.0215725,0.354482,0,18.046,14.2035,17.3212,13.0474,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,26,4,2,highest
mlp_residual,fused_residual,64,0.125,0.790147,-0.00286579,0.731024,0.395217,0.737615,0.400595,0.877884,0.388085,0.875414,0.420937,0.875414,0.420937,0.423803,0.0257202,1.39538,0.781823,1.77261,0.797642,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,26,5,2,highest
mlp_residual,learned_compact_values,64,0.125,0.461923,-0.560525,0.47332,-0.0476415,0.480264,-0.0430915,0.612417,-0.057309,0.622616,-0.0499539,0.480264,-0.0430915,0.517433,0.00454998,5.22116,3.74945,5.12742,3.65079,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,26,6,2,highest
mlp_residual,learned_compact_values,64,0.125,0.751793,-1.1024,0.799447,0.37113,0.806217,0.371346,0.923559,0.223656,0.929032,0.291525,0.806217,0.371346,1.47374,0.000215769,2.06611,0.615298,1.66484,0.571242,0,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_0.md,26,7,2,highest
mlp_residual,mlp_residual,64,0.125,0.824109,-0.0494598,0.798622,0.4854,0.805342,0.490212,0.938813,0.511696,0.934459,0.511502,0.938813,0.511696,0.561156,0.0262964,1.41538,0.478543,1.6178,0.512594,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,26,0,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.767908,-0.102088,0.829272,0.488466,0.833604,0.486898,0.916262,0.442945,0.927227,0.459578,0.829272,0.488466,0.590554,0,3.559,1.27027,2.62875,1.10393,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,26,1,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.845845,0.0497465,0.831441,0.463998,0.83696,0.463923,0.954974,0.416923,0.952441,0.429327,0.831441,0.463998,0.414251,0,1.70473,0.489136,1.89454,0.516662,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,26,2,2,highest
mlp_residual,fused_residual,64,0.125,0.754921,0.227634,0.788341,0.407888,0.793755,0.409074,0.876424,0.411103,0.887797,0.414882,0.887797,0.414882,0.187247,0.00699341,2.96055,1.46315,2.5448,1.32849,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,26,3,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.461716,-0.163172,0.506108,0.0278471,0.509604,0.027137,0.604066,-0.031311,0.640768,-0.0405483,0.506108,0.0278471,0.191019,0,11.7416,8.61031,10.7873,7.81216,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,26,4,2,highest
mlp_residual,fused_residual,64,0.125,0.849369,0.273517,0.792087,0.48345,0.799949,0.492222,0.944778,0.515695,0.940788,0.518193,0.940788,0.518193,0.244676,0.0347431,0.931189,0.329536,1.27833,0.353346,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,26,5,2,highest
mlp_residual,learned_compact_values,64,0.125,0.607732,-0.657186,0.58028,0.00443816,0.588864,0.0113359,0.753083,-0.034094,0.757308,0.000407159,0.588864,0.0113359,0.668522,0.00689775,2.82175,1.7534,3.02567,1.7234,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,26,6,2,highest
mlp_residual,ridge_value_recovery,64,0.125,0.862559,-0.23639,0.841732,0.195184,0.847571,0.193481,0.959091,0.151911,0.957563,0.173703,0.841732,0.195184,0.431574,0,1.23107,0.36103,1.43655,0.374512,1,/data00/home/sitian/light-doc-cache-work/probe/recovery_text_1.md,26,7,2,highest
