threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.97,0,0,compact,768,0.5,0,,,26-head safe frontier plus candidate 16:1 at 50% per-head budget.
0.97,0,1,full,1536,1,1,,,not_target_layer
0.97,0,2,full,1536,1,1,,,not_target_layer
0.97,0,3,full,1536,1,1,,,not_target_layer
0.97,0,4,full,1536,1,1,,,not_target_layer
0.97,0,5,full,1536,1,1,,,not_target_layer
0.97,0,6,full,1536,1,1,,,not_target_layer
0.97,0,7,full,1536,1,1,,,not_target_layer
0.97,1,0,full,1536,1,1,,,not_target_layer
0.97,1,1,full,1536,1,1,,,not_target_layer
0.97,1,2,full,1536,1,1,,,not_target_layer
0.97,1,3,full,1536,1,1,,,not_target_layer
0.97,1,4,full,1536,1,1,,,not_target_layer
0.97,1,5,full,1536,1,1,,,not_target_layer
0.97,1,6,full,1536,1,1,,,not_target_layer
0.97,1,7,full,1536,1,1,,,not_target_layer
0.97,2,0,full,1536,1,1,,,not_target_layer
0.97,2,1,full,1536,1,1,,,not_target_layer
0.97,2,2,full,1536,1,1,,,not_target_layer
0.97,2,3,full,1536,1,1,,,not_target_layer
0.97,2,4,full,1536,1,1,,,not_target_layer
0.97,2,5,full,1536,1,1,,,not_target_layer
0.97,2,6,full,1536,1,1,,,not_target_layer
0.97,2,7,full,1536,1,1,,,not_target_layer
0.97,3,0,full,1536,1,1,,,not_target_layer
0.97,3,1,full,1536,1,1,,,not_target_layer
0.97,3,2,full,1536,1,1,,,not_target_layer
0.97,3,3,full,1536,1,1,,,not_target_layer
0.97,3,4,full,1536,1,1,,,not_target_layer
0.97,3,5,full,1536,1,1,,,not_target_layer
0.97,3,6,full,1536,1,1,,,not_target_layer
0.97,3,7,full,1536,1,1,,,not_target_layer
0.97,4,0,full,1536,1,1,,,not_target_layer
0.97,4,1,full,1536,1,1,,,not_target_layer
0.97,4,2,full,1536,1,1,,,not_target_layer
0.97,4,3,full,1536,1,1,,,not_target_layer
0.97,4,4,full,1536,1,1,,,not_target_layer
0.97,4,5,full,1536,1,1,,,not_target_layer
0.97,4,6,full,1536,1,1,,,not_target_layer
0.97,4,7,full,1536,1,1,,,not_target_layer
0.97,5,0,full,1536,1,1,,,not_target_layer
0.97,5,1,full,1536,1,1,,,not_target_layer
0.97,5,2,full,1536,1,1,,,not_target_layer
0.97,5,3,full,1536,1,1,,,not_target_layer
0.97,5,4,full,1536,1,1,,,not_target_layer
0.97,5,5,full,1536,1,1,,,not_target_layer
0.97,5,6,full,1536,1,1,,,not_target_layer
0.97,5,7,full,1536,1,1,,,not_target_layer
0.97,6,0,full,1536,1,1,,,not_target_layer
0.97,6,1,full,1536,1,1,,,not_target_layer
0.97,6,2,full,1536,1,1,,,not_target_layer
0.97,6,3,full,1536,1,1,,,not_target_layer
0.97,6,4,full,1536,1,1,,,not_target_layer
0.97,6,5,full,1536,1,1,,,not_target_layer
0.97,6,6,full,1536,1,1,,,not_target_layer
0.97,6,7,full,1536,1,1,,,not_target_layer
0.97,7,0,full,1536,1,1,,,not_target_layer
0.97,7,1,full,1536,1,1,,,not_target_layer
0.97,7,2,full,1536,1,1,,,not_target_layer
0.97,7,3,full,1536,1,1,,,not_target_layer
0.97,7,4,full,1536,1,1,,,not_target_layer
0.97,7,5,full,1536,1,1,,,not_target_layer
0.97,7,6,full,1536,1,1,,,not_target_layer
0.97,7,7,full,1536,1,1,,,not_target_layer
0.97,8,0,compact,768,0.5,0,,,26-head safe frontier plus candidate 16:1 at 50% per-head budget.
0.97,8,1,compact,768,0.5,0,,,26-head safe frontier plus candidate 16:1 at 50% per-head budget.
0.97,8,2,full,1536,1,1,,,not_target_layer
0.97,8,3,compact,768,0.5,0,,,26-head safe frontier plus candidate 16:1 at 50% per-head budget.
0.97,8,4,full,1536,1,1,,,not_target_layer
0.97,8,5,full,1536,1,1,,,not_target_layer
0.97,8,6,full,1536,1,1,,,not_target_layer
0.97,8,7,full,1536,1,1,,,not_target_layer
0.97,9,0,full,1536,1,1,,,not_target_layer
0.97,9,1,full,1536,1,1,,,not_target_layer
0.97,9,2,full,1536,1,1,,,not_target_layer
0.97,9,3,full,1536,1,1,,,not_target_layer
0.97,9,4,full,1536,1,1,,,not_target_layer
0.97,9,5,full,1536,1,1,,,not_target_layer
0.97,9,6,full,1536,1,1,,,not_target_layer
0.97,9,7,full,1536,1,1,,,not_target_layer
0.97,10,0,full,1536,1,1,,,not_target_layer
0.97,10,1,compact,768,0.5,0,,,26-head safe frontier plus candidate 16:1 at 50% per-head budget.
0.97,10,2,compact,768,0.5,0,,,26-head safe frontier plus candidate 16:1 at 50% per-head budget.
0.97,10,3,compact,768,0.5,0,,,26-head safe frontier plus candidate 16:1 at 50% per-head budget.
0.97,10,4,full,1536,1,1,,,not_target_layer
0.97,10,5,compact,768,0.5,0,,,26-head safe frontier plus candidate 16:1 at 50% per-head budget.
0.97,10,6,full,1536,1,1,,,not_target_layer
0.97,10,7,full,1536,1,1,,,not_target_layer
0.97,11,0,full,1536,1,1,,,not_target_layer
