0, 47911, 81920, 54
1, 45069, 81920, 100
2, 46631, 81920, 100
3, 11752, 81920, 0
4, 29521, 81920, 100
5, 47612, 81920, 100
6, 29167, 81920, 100
7, 36308, 81920, 100
