0, 47911, 81920, 87
1, 45055, 81920, 94
2, 46631, 81920, 47
3, 11752, 81920, 0
4, 29521, 81920, 54
5, 47612, 81920, 5
6, 29167, 81920, 100
7, 36308, 81920, 100
