0, 10041, 81920, 89
1, 65139, 81920, 0
2, 64827, 81920, 0
3, 75788, 81920, 0
4, 54343, 81920, 0
5, 40893, 81920, 0
6, 60264, 81920, 0
7, 49798, 81920, 24
