threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.921,24,0,compact,768,0.5,0,,,seed_l24_plus_l10h3_add_l8h1
0.921,24,1,compact,768,0.5,0,,,seed_l24_plus_l10h3_add_l8h1
0.921,24,2,compact,768,0.5,0,,,seed_l24_plus_l10h3_add_l8h1
0.921,24,3,compact,768,0.5,0,,,seed_l24_plus_l10h3_add_l8h1
0.921,24,4,compact,768,0.5,0,,,seed_l24_plus_l10h3_add_l8h1
0.921,24,5,compact,768,0.5,0,,,seed_l24_plus_l10h3_add_l8h1
0.921,24,6,compact,768,0.5,0,,,seed_l24_plus_l10h3_add_l8h1
0.921,24,7,compact,768,0.5,0,,,seed_l24_plus_l10h3_add_l8h1
0.921,25,0,full,1536,1,1,,,not_target_layer
0.921,25,1,full,1536,1,1,,,not_target_layer
0.921,25,2,full,1536,1,1,,,not_target_layer
0.921,25,3,full,1536,1,1,,,not_target_layer
0.921,25,4,full,1536,1,1,,,not_target_layer
0.921,25,5,full,1536,1,1,,,not_target_layer
0.921,25,6,full,1536,1,1,,,not_target_layer
0.921,25,7,full,1536,1,1,,,not_target_layer
0.921,26,0,full,1536,1,1,,,not_target_layer
0.921,26,1,full,1536,1,1,,,not_target_layer
0.921,26,2,full,1536,1,1,,,not_target_layer
0.921,26,3,full,1536,1,1,,,not_target_layer
0.921,26,4,full,1536,1,1,,,not_target_layer
0.921,26,5,full,1536,1,1,,,not_target_layer
0.921,26,6,full,1536,1,1,,,not_target_layer
0.921,26,7,full,1536,1,1,,,not_target_layer
0.921,27,0,full,1536,1,1,,,not_target_layer
0.921,27,1,full,1536,1,1,,,not_target_layer
0.921,27,2,full,1536,1,1,,,not_target_layer
0.921,27,3,full,1536,1,1,,,not_target_layer
0.921,27,4,full,1536,1,1,,,not_target_layer
0.921,27,5,full,1536,1,1,,,not_target_layer
0.921,27,6,full,1536,1,1,,,not_target_layer
0.921,27,7,full,1536,1,1,,,not_target_layer
