threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.452,22,3,full,1536,1,1,,,below_threshold
0.452,22,4,full,1536,1,1,,,below_threshold
0.452,22,5,full,1536,1,1,,,below_threshold
0.452,22,6,full,1536,1,1,,,below_threshold
0.452,22,7,full,1536,1,1,,,below_threshold
0.452,23,0,full,1536,1,1,,,below_threshold
0.452,23,1,full,1536,1,1,,,below_threshold
0.452,23,2,full,1536,1,1,,,below_threshold
0.452,23,3,full,1536,1,1,,,below_threshold
0.452,23,4,full,1536,1,1,,,below_threshold
0.452,23,5,full,1536,1,1,,,below_threshold
0.452,23,6,full,1536,1,1,,,below_threshold
0.452,23,7,compact,256,0.166667,0.498822,0.292175,0.498822,meets_threshold
0.452,24,0,full,1536,1,1,,,below_threshold
0.452,24,1,full,1536,1,1,,,below_threshold
0.452,24,2,compact,256,0.166667,0.47761,0.105962,0.47761,meets_threshold
0.452,24,3,full,1536,1,1,,,below_threshold
0.452,24,4,full,1536,1,1,,,below_threshold
0.452,24,5,full,1536,1,1,,,constrained_out
0.452,24,6,full,1536,1,1,,,below_threshold
0.452,24,7,full,1536,1,1,,,below_threshold
0.452,25,0,full,1536,1,1,,,below_threshold
0.452,25,1,full,1536,1,1,,,below_threshold
0.452,25,2,full,1536,1,1,,,below_threshold
0.452,25,3,compact,128,0.0833333,0.481239,-0.0662971,0.481239,meets_threshold
0.452,25,4,full,1536,1,1,,,below_threshold
0.452,25,5,full,1536,1,1,,,constrained_out
0.452,25,6,full,1536,1,1,,,constrained_out
0.452,25,7,full,1536,1,1,,,below_threshold
0.452,26,0,full,1536,1,1,,,below_threshold
0.452,26,1,compact,128,0.0833333,0.495451,-0.859776,0.495451,meets_threshold
0.452,26,2,full,1536,1,1,,,below_threshold
0.452,26,3,full,1536,1,1,,,constrained_out
0.452,26,4,full,1536,1,1,,,below_threshold
0.452,26,5,full,1536,1,1,,,constrained_out
0.452,26,6,full,1536,1,1,,,below_threshold
0.452,26,7,full,1536,1,1,,,constrained_out
0.452,27,0,full,1536,1,1,,,below_threshold
0.452,27,1,full,1536,1,1,,,below_threshold
0.452,27,2,full,1536,1,1,,,below_threshold
0.452,27,3,full,1536,1,1,,,below_threshold
0.452,27,4,full,1536,1,1,,,below_threshold
0.452,27,5,full,1536,1,1,,,below_threshold
0.452,27,6,full,1536,1,1,,,below_threshold
0.452,27,7,full,1536,1,1,,,below_threshold
0.453,0,0,full,1536,1,1,,,below_threshold
0.453,0,1,full,1536,1,1,,,below_threshold
0.453,0,2,full,1536,1,1,,,below_threshold
0.453,0,3,full,1536,1,1,,,below_threshold
0.453,0,4,full,1536,1,1,,,below_threshold
0.453,0,5,full,1536,1,1,,,below_threshold
0.453,0,6,full,1536,1,1,,,below_threshold
0.453,0,7,full,1536,1,1,,,below_threshold
0.453,1,0,full,1536,1,1,,,below_threshold
0.453,1,1,full,1536,1,1,,,below_threshold
0.453,1,2,full,1536,1,1,,,below_threshold
0.453,1,3,full,1536,1,1,,,below_threshold
0.453,1,4,full,1536,1,1,,,below_threshold
0.453,1,5,full,1536,1,1,,,below_threshold
0.453,1,6,full,1536,1,1,,,below_threshold
0.453,1,7,full,1536,1,1,,,below_threshold
0.453,2,0,full,1536,1,1,,,below_threshold
0.453,2,1,full,1536,1,1,,,below_threshold
0.453,2,2,full,1536,1,1,,,below_threshold
0.453,2,3,full,1536,1,1,,,below_threshold
0.453,2,4,full,1536,1,1,,,below_threshold
0.453,2,5,full,1536,1,1,,,constrained_out
0.453,2,6,full,1536,1,1,,,below_threshold
0.453,2,7,full,1536,1,1,,,drop_l2_h7__l5_h2
0.453,3,0,compact,64,0.0416667,0.477479,-1.31255,0.477479,meets_threshold
0.453,3,1,full,1536,1,1,,,below_threshold
0.453,3,2,full,1536,1,1,,,below_threshold
0.453,3,3,full,1536,1,1,,,below_threshold
0.453,3,4,full,1536,1,1,,,below_threshold
0.453,3,5,full,1536,1,1,,,below_threshold
0.453,3,6,full,1536,1,1,,,constrained_out
0.453,3,7,full,1536,1,1,,,constrained_out
0.453,4,0,full,1536,1,1,,,below_threshold
0.453,4,1,full,1536,1,1,,,below_threshold
0.453,4,2,full,1536,1,1,,,below_threshold
0.453,4,3,full,1536,1,1,,,below_threshold
0.453,4,4,full,1536,1,1,,,below_threshold
0.453,4,5,full,1536,1,1,,,below_threshold
0.453,4,6,compact,256,0.166667,0.472774,0.333632,0.472774,meets_threshold
0.453,4,7,full,1536,1,1,,,below_threshold
0.453,5,0,full,1536,1,1,,,below_threshold
0.453,5,1,full,1536,1,1,,,below_threshold
0.453,5,2,full,1536,1,1,,,drop_l2_h7__l5_h2
0.453,5,3,full,1536,1,1,,,below_threshold
0.453,5,4,full,1536,1,1,,,below_threshold
0.453,5,5,full,1536,1,1,,,below_threshold
0.453,5,6,full,1536,1,1,,,below_threshold
0.453,5,7,full,1536,1,1,,,below_threshold
0.453,6,0,full,1536,1,1,,,below_threshold
0.453,6,1,full,1536,1,1,,,below_threshold
0.453,6,2,full,1536,1,1,,,below_threshold
0.453,6,3,full,1536,1,1,,,below_threshold
0.453,6,4,full,1536,1,1,,,below_threshold
0.453,6,5,full,1536,1,1,,,below_threshold
0.453,6,6,full,1536,1,1,,,below_threshold
0.453,6,7,compact,64,0.0416667,0.586239,-0.703545,0.586239,meets_threshold
0.453,7,0,full,1536,1,1,,,below_threshold
0.453,7,1,full,1536,1,1,,,below_threshold
0.453,7,2,full,1536,1,1,,,below_threshold
0.453,7,3,full,1536,1,1,,,below_threshold
0.453,7,4,full,1536,1,1,,,below_threshold
0.453,7,5,full,1536,1,1,,,below_threshold
0.453,7,6,full,1536,1,1,,,below_threshold
0.453,7,7,full,1536,1,1,,,below_threshold
0.453,8,0,full,1536,1,1,,,below_threshold
0.453,8,1,compact,128,0.0833333,0.472067,-0.142711,0.472067,meets_threshold
0.453,8,2,full,1536,1,1,,,below_threshold
0.453,8,3,full,1536,1,1,,,below_threshold
0.453,8,4,full,1536,1,1,,,below_threshold
0.453,8,5,full,1536,1,1,,,below_threshold
0.453,8,6,full,1536,1,1,,,below_threshold
0.453,8,7,full,1536,1,1,,,below_threshold
0.453,9,0,full,1536,1,1,,,below_threshold
0.453,9,1,compact,128,0.0833333,0.485147,-0.304665,0.485147,meets_threshold
0.453,9,2,full,1536,1,1,,,below_threshold
0.453,9,3,full,1536,1,1,,,below_threshold
0.453,9,4,full,1536,1,1,,,below_threshold
0.453,9,5,full,1536,1,1,,,below_threshold
0.453,9,6,full,1536,1,1,,,below_threshold
0.453,9,7,full,1536,1,1,,,below_threshold
0.453,10,0,full,1536,1,1,,,below_threshold
0.453,10,1,full,1536,1,1,,,below_threshold
